representation,mechanism,batch_size,episodes,seeds,acceptance_rate,prior_coverage,prior_mae,mean_set_width,mean_selective_coverage,mean_selective_error,zero_shot_bll,always_point_bll,gated_bll,prior_oracle_bll,zero_shot_log_loss,always_point_log_loss,gated_log_loss,prior_oracle_log_loss
hybrid,outcome_dependent_dropout,256,200,10,0.215,0.18,0.08049999999999999,0.08372093023255814,0.20607421875,0.10880278799486699,0.45691607123469075,0.5773732384860631,0.5320929351528083,0.609678291183381,0.45683109642330455,0.3794918732518544,0.4252694199006373,0.3538722299875947
hybrid,outcome_dependent_dropout,512,200,10,0.155,0.11,0.07375,0.05161290322580645,0.151015625,0.09630741893685146,0.45648088659412905,0.5714820927224908,0.515106312065009,0.6082976155891943,0.4557933528641726,0.3768716470596448,0.42843287883488934,0.3530884399504426
hybrid,pure_label_shift,32,200,10,0.995,0.97,0.08024999999999999,0.3773869346733668,0.76625,0.07736032546472907,0.4156637543556627,0.5693412844794002,0.5678145672607755,0.5573785320684613,0.4122172560727263,0.3228065478256408,0.32363246126751344,0.3046235264141912
hybrid,pure_label_shift,64,200,10,1.0,0.95,0.07125,0.27425,0.836875,0.09594530932877211,0.4255108499241805,0.5769870157057875,0.5769870157057875,0.5853155283077073,0.4243235617479778,0.33181356817685637,0.33181356817685637,0.31566770933133564
hybrid,pure_label_shift,128,200,10,1.0,0.94,0.048499999999999995,0.192,0.889609375,0.10154014438735111,0.4147898789914412,0.5814503660167528,0.5814503660167528,0.5836854702942472,0.40970641416327686,0.3158784622295509,0.3158784622295509,0.30750785446364987
hybrid,pure_label_shift,256,200,10,1.0,0.965,0.03275,0.13849999999999998,0.9198828125,0.11093820508810846,0.4088748778849272,0.5567772617247899,0.5567772617247899,0.5701936142674271,0.4100238353506493,0.31321400502308294,0.31321400502308294,0.3086516728725474
hybrid,pure_label_shift,512,200,10,1.0,0.965,0.020749999999999998,0.09475,0.946728515625,0.11862576988296537,0.41225007582355166,0.555198146619408,0.555198146619408,0.5698635525901958,0.4143881778614258,0.3120262691556724,0.3120262691556724,0.30944734608343016
hybrid,support_translation,32,200,10,0.005,0.0,0.1555,0.0,0.005,0.25,0.4444290541506313,0.7354791639732041,0.4445213608779358,0.6107046939890497,0.43016770156784095,0.44424117711966304,0.4302971277598008,0.33846101818311725
hybrid,support_translation,64,200,10,0.0,0.0,0.163,,0.0,,0.424914321422899,0.6858112675510393,0.424914321422899,0.5584863627587964,0.4213907080862384,0.4399797634743859,0.4213907080862384,0.32763180028968447
hybrid,support_translation,128,200,10,0.0,0.0,0.15675,,0.0,,0.4371661551256696,0.697086010286326,0.4371661551256696,0.5852989505991049,0.4308709913127909,0.44206111434278467,0.4308709913127909,0.3340541172804255
hybrid,support_translation,256,200,10,0.0,0.0,0.15225,,0.0,,0.42881941208940866,0.6783188641371537,0.42881941208940866,0.5718917973364792,0.42561117209134,0.43288143388902767,0.42561117209134,0.332894330487492
hybrid,support_translation,512,200,10,0.0,0.0,0.156,,0.0,,0.43074131760957807,0.6832375521898468,0.43074131760957807,0.5709723932907272,0.4281860625072072,0.4385571053262155,0.4281860625072072,0.33385807531663775
hybrid,unidentifiable_concept_reversal,32,200,10,1.0,0.315,0.45225000000000004,0.38049999999999995,0.769375,0.9182323843790898,2.0072377719879575,2.147852864012798,2.147852864012798,2.130747557381643,1.9859975082467107,2.705715472057226,2.705715472057226,1.5733627259816503
hybrid,unidentifiable_concept_reversal,64,200,10,1.0,0.185,0.46375,0.28025,0.83375,0.9019357795616777,1.9801240721607907,2.112069994077885,2.112069994077885,2.119906625683344,1.963155601718661,2.6480259377767954,2.6480259377767954,1.5427446611521265
hybrid,unidentifiable_concept_reversal,128,200,10,1.0,0.11,0.4595,0.20149999999999998,0.88234375,0.8899225019202771,1.9548138570964855,2.0891662764747356,2.0891662764747356,2.0897790784788404,1.9540495165515566,2.613254824015991,2.613254824015991,1.5439989601348065
hybrid,unidentifiable_concept_reversal,256,200,10,1.0,0.09,0.45875,0.14225,0.91818359375,0.8824267857649335,1.956160709956307,2.0844967691336533,2.0844967691336533,2.0889945974662942,1.96198153664005,2.6005479699675234,2.6005479699675234,1.5537694266781423
hybrid,unidentifiable_concept_reversal,512,200,10,1.0,0.075,0.4585,0.099,0.943642578125,0.8764701294086151,1.9695300608959332,2.0944281111990306,2.0944281111990306,2.1026486363468333,1.9710402797779483,2.612511918303992,2.612511918303992,1.5564263593459584
learned,conditional_scale,32,200,10,0.965,0.88,0.1015,0.37202072538860104,0.74375,0.14037724195813658,0.5452238740113918,0.6964729887991392,0.6774989253492583,0.6665567799593708,0.5598418171138215,0.4759333583863154,0.4818904552138946,0.4356345430349021
learned,conditional_scale,64,200,10,0.985,0.88,0.07325,0.2642131979695431,0.828828125,0.14611685652276918,0.5540008732521668,0.7131449808549492,0.7021725535614768,0.6881227577216245,0.5597595904633594,0.4535161498670617,0.4577021182440836,0.4320912285849875
learned,conditional_scale,128,200,10,0.985,0.87,0.05625,0.18248730964467003,0.8858203125,0.15675788997540713,0.5501741468649667,0.6848018882914524,0.6789697946620664,0.6824766409820667,0.5554140712237359,0.4415802745419269,0.44636448632205483,0.428507166830269
learned,conditional_scale,256,200,10,0.95,0.85,0.040999999999999995,0.12763157894736843,0.88080078125,0.16326526188977336,0.5431602339714381,0.6723264375442153,0.660166800654022,0.671584255430265,0.5496255047877123,0.4362697687300645,0.44822197512666717,0.4265836694413444
learned,conditional_scale,512,200,10,0.94,0.835,0.025,0.0827127659574468,0.895703125,0.1669405448012113,0.5444851989086702,0.6684616794151718,0.6546387817032325,0.6711566059686228,0.5537762999339103,0.4314415504339758,0.4461044212970266,0.4277382754850404
learned,conditional_translation,32,200,10,0.82,0.685,0.11199999999999999,0.3173780487804878,0.651875,0.12670557774786728,0.480686602248115,0.6577562580738928,0.6410058180115276,0.6270560272813022,0.4753694286566521,0.4138122045023215,0.43535984004730577,0.363005346959511
learned,conditional_translation,64,200,10,0.695,0.56,0.08675,0.21223021582733814,0.605078125,0.13473387860005923,0.4657821451721477,0.6075280702396352,0.5885611998322434,0.6171035565908063,0.46789768344407984,0.38882979609816415,0.41850495262466003,0.35794334314874243
learned,conditional_translation,128,200,10,0.515,0.405,0.078,0.13689320388349516,0.476796875,0.13433212397055072,0.4743397557039913,0.6127721028721865,0.5869049451651445,0.6340384954937914,0.47245815876803754,0.38800448466371434,0.43056955415811876,0.3613698744816304
learned,conditional_translation,256,200,10,0.415,0.305,0.08025,0.09216867469879518,0.39501953125,0.13417379844368135,0.4829248529279473,0.6217429451213837,0.5957049287888472,0.6447985385827542,0.47728321885456837,0.39317082910482753,0.4384836827668299,0.3631970011455221
learned,conditional_translation,512,200,10,0.33,0.305,0.0735,0.06363636363636364,0.32029296875,0.11919742359804816,0.4762596725222793,0.6044980774654177,0.5702944476778494,0.6337350989806494,0.4739285281404965,0.3871814769098805,0.4330934761957092,0.3609361633903563
learned,covariance_shear,32,200,10,1.0,0.97,0.086,0.3715,0.7653125,0.09422542848177316,0.43984665458684,0.6039554552253952,0.6039554552253952,0.5698377236990414,0.441051478150455,0.36834801257308397,0.36834801257308397,0.3449787221081476
learned,covariance_shear,64,200,10,1.0,0.935,0.073,0.27925,0.8284375,0.1038927867500213,0.41604901596882216,0.5417927134114098,0.5417927134114098,0.5334913792293862,0.43050247209446807,0.34952660627205845,0.34952660627205845,0.3329750358513749
learned,covariance_shear,128,200,10,1.0,0.97,0.04649999999999999,0.19224999999999998,0.8882421875,0.11632577073173954,0.4334347455645118,0.5782702619731763,0.5782702619731763,0.5727567438639588,0.43074863566592136,0.34412837746485564,0.34412837746485564,0.3379029594404318
learned,covariance_shear,256,200,10,1.0,0.96,0.033,0.13549999999999998,0.9211328125,0.12668129933070213,0.4362356072477988,0.5706300318029878,0.5706300318029878,0.5752829066477309,0.43354782348873705,0.3434611047278518,0.3434611047278518,0.33974697537906623
learned,covariance_shear,512,200,10,0.995,0.905,0.02625,0.08919597989949749,0.945078125,0.13347631857437683,0.4321265619652075,0.5521633223186222,0.5485923362008159,0.5647298022560799,0.4320775148204977,0.3402745252697783,0.3413913476840563,0.3369936483832107
learned,outcome_dependent_dropout,32,200,10,0.78,0.645,0.11875,0.31153846153846154,0.599375,0.12703669943553628,0.46372804139338125,0.6047579890677341,0.585784055072418,0.6005297881230129,0.46147020955656326,0.4021276813758152,0.41987674331837255,0.3603017791754436
learned,outcome_dependent_dropout,64,200,10,0.605,0.48,0.09699999999999999,0.2128099173553719,0.515625,0.13905712831340072,0.442605493325903,0.5790491698591249,0.5484397441036734,0.5893996265077424,0.44687610865499766,0.3868558281878666,0.41669644154656843,0.3502519378263766
learned,outcome_dependent_dropout,128,200,10,0.47,0.385,0.08125,0.14414893617021277,0.4265625,0.1358726060574303,0.4552798999894169,0.5847083425646648,0.5514163440306865,0.6091931249073393,0.4525812258582604,0.37763216949438994,0.41530601607006806,0.34963769536350137
learned,outcome_dependent_dropout,256,200,10,0.34,0.275,0.08025,0.09485294117647058,0.32064453125,0.1387237389796232,0.45691607123469075,0.5769302560760664,0.5439182764087248,0.609678291183381,0.45683109642330455,0.3793756476068484,0.4237095417608646,0.3538722299875947
learned,outcome_dependent_dropout,512,200,10,0.245,0.195,0.07325,0.054081632653061235,0.23771484375,0.12781879748098612,0.45648088659412905,0.5714507705871745,0.527807394921524,0.6082976155891943,0.4557933528641726,0.3768460715658775,0.42509344842177327,0.3530884399504426
learned,pure_label_shift,32,200,10,0.995,0.965,0.07999999999999999,0.37663316582914574,0.766875,0.07712338428940599,0.4156637543556627,0.5692114633570599,0.567684746138435,0.5573785320684613,0.4122172560727263,0.3228608430381745,0.32368675648004713,0.3046235264141912
learned,pure_label_shift,64,200,10,1.0,0.945,0.0715,0.2725,0.83890625,0.09615336873404504,0.4255108499241805,0.5769350506109167,0.5769350506109167,0.5853155283077073,0.4243235617479778,0.3319709866001876,0.3319709866001876,0.31566770933133564
learned,pure_label_shift,128,200,10,1.0,0.94,0.048999999999999995,0.19099999999999998,0.8901953125,0.10188455247506457,0.4147898789914412,0.5800125236844452,0.5800125236844452,0.5836854702942472,0.40970641416327686,0.3159778642918814,0.3159778642918814,0.30750785446364987
learned,pure_label_shift,256,200,10,1.0,0.96,0.03375,0.13724999999999998,0.920546875,0.11111264786601253,0.4088748778849272,0.5563196750448725,0.5563196750448725,0.5701936142674271,0.4100238353506493,0.31325119948716684,0.31325119948716684,0.3086516728725474
learned,pure_label_shift,512,200,10,1.0,0.965,0.020499999999999997,0.09275,0.947958984375,0.11892538643830333,0.41225007582355166,0.5540655792504809,0.5540655792504809,0.5698635525901958,0.4143881778614258,0.3119575493195491,0.3119575493195491,0.30944734608343016
learned,support_translation,32,200,10,0.295,0.08,0.15625,0.1593220338983051,0.26453125,0.17103419347983953,0.4444290541506313,0.7340930594085927,0.508682174150019,0.6107046939890497,0.43016770156784095,0.4436109734834464,0.4267904526975956,0.33846101818311725
learned,support_translation,64,200,10,0.04,0.0,0.16375,0.05,0.03875,0.21538219323779667,0.424914321422899,0.6869015970019087,0.4254872615156664,0.5584863627587964,0.4213907080862384,0.4404718250539191,0.42059784364097097,0.32763180028968447
learned,support_translation,128,200,10,0.0,0.0,0.15675,,0.0,,0.4371661551256696,0.6949691197705263,0.4371661551256696,0.5852989505991049,0.4308709913127909,0.44131924835960684,0.4308709913127909,0.3340541172804255
learned,support_translation,256,200,10,0.0,0.0,0.1535,,0.0,,0.42881941208940866,0.6751613124080604,0.42881941208940866,0.5718917973364792,0.42561117209134,0.4318188684315408,0.42561117209134,0.332894330487492
learned,support_translation,512,200,10,0.0,0.0,0.1575,,0.0,,0.43074131760957807,0.6809844793074281,0.43074131760957807,0.5709723932907272,0.4281860625072072,0.43820696964456424,0.4281860625072072,0.33385807531663775
learned,unidentifiable_concept_reversal,32,200,10,1.0,0.31,0.452,0.37949999999999995,0.769375,0.9183492579199908,2.0072377719879575,2.147881994837395,2.147881994837395,2.130747557381643,1.9859975082467107,2.7049259838603543,2.7049259838603543,1.5733627259816503
learned,unidentifiable_concept_reversal,64,200,10,1.0,0.18,0.46324999999999994,0.27975,0.83328125,0.9017048211515363,1.9801240721607907,2.110858860987297,2.110858860987297,2.119906625683344,1.963155601718661,2.6434656145540805,2.6434656145540805,1.5427446611521265
learned,unidentifiable_concept_reversal,128,200,10,1.0,0.105,0.4595,0.198,0.8843359375,0.889378067751765,1.9548138570964855,2.0896631485487256,2.0896631485487256,2.0897790784788404,1.9540495165515566,2.6141460493483164,2.6141460493483164,1.5439989601348065
learned,unidentifiable_concept_reversal,256,200,10,1.0,0.09,0.4585,0.13949999999999999,0.9200390625,0.8819258966098211,1.956160709956307,2.0843766026035686,2.0843766026035686,2.0889945974662942,1.96198153664005,2.6001374933109975,2.6001374933109975,1.5537694266781423
learned,unidentifiable_concept_reversal,512,200,10,1.0,0.075,0.4585,0.0975,0.944443359375,0.876201552857429,1.9695300608959332,2.0944281111990306,2.0944281111990306,2.1026486363468333,1.9710402797779483,2.612511918303992,2.612511918303992,1.5564263593459584
moments,conditional_scale,32,200,10,0.59,0.505,0.106,0.3686440677966102,0.4540625,0.12321391135742413,0.5452238740113918,0.7062188972114,0.6527512524511687,0.6665567799593708,0.5598418171138215,0.4809632814535813,0.5238870255388018,0.4356345430349021
moments,conditional_scale,64,200,10,0.415,0.33,0.0715,0.24759036144578309,0.359375,0.11594786792453003,0.5540008732521668,0.7123477277710571,0.6359457763137083,0.6881227577216245,0.5597595904633594,0.4546699614073962,0.5265640380125617,0.4320912285849875
moments,conditional_scale,128,200,10,0.335,0.31,0.05274999999999999,0.21492537313432833,0.30078125,0.11241045134220679,0.5501741468649667,0.6850959952613143,0.6284592029839088,0.6824766409820667,0.5554140712237359,0.44207230767794287,0.5225006369198646,0.428507166830269
moments,conditional_scale,256,200,10,0.255,0.22,0.042749999999999996,0.15784313725490193,0.23734375,0.09276781783524826,0.5431602339714381,0.6715489987998988,0.6133246011333298,0.671584255430265,0.5496255047877123,0.4372692577157823,0.517079823154018,0.4265836694413444
moments,conditional_scale,512,200,10,0.22,0.205,0.025750000000000002,0.1284090909090909,0.208369140625,0.07839258241798362,0.5444851989086702,0.664899909518487,0.6020662530903113,0.6711566059686228,0.5537762999339103,0.43245203393405984,0.5183868320969368,0.4277382754850404
moments,conditional_translation,32,200,10,0.28,0.245,0.12050000000000001,0.29732142857142857,0.24046875,0.07280376286006247,0.480686602248115,0.6534915142442969,0.5906523409067007,0.6270560272813022,0.4753694286566521,0.42126600954999593,0.442872533363375,0.363005346959511
moments,conditional_translation,64,200,10,0.2,0.17,0.09725,0.19625,0.180859375,0.07131073869603063,0.4657821451721477,0.615058645201831,0.5533481012584415,0.6171035565908063,0.46789768344407984,0.394939220686662,0.4375246378757158,0.35794334314874243
moments,conditional_translation,128,200,10,0.185,0.18,0.08625,0.15270270270270273,0.173828125,0.06253683387155548,0.4743397557039913,0.6168656265737051,0.5615530068444676,0.6340384954937914,0.47245815876803754,0.3921763079031734,0.4383950961957089,0.3613698744816304
moments,conditional_translation,256,200,10,0.15,0.15,0.09125,0.11833333333333335,0.14314453125,0.06096351649071503,0.4829248529279473,0.6254844521178562,0.5558085008580482,0.6447985385827542,0.47728321885456837,0.39812811916832963,0.4462297746882475,0.3631970011455221
moments,conditional_translation,512,200,10,0.14,0.14,0.08224999999999999,0.08214285714285714,0.135556640625,0.06227499521522373,0.4762596725222793,0.6065796768936954,0.5443582283108128,0.6337350989806494,0.4739285281404965,0.39099786607730314,0.44493188483938384,0.3609361633903563
moments,covariance_shear,32,200,10,0.8,0.705,0.08424999999999999,0.4203125,0.57796875,0.09038010490068196,0.43984665458684,0.6058321417657835,0.5494579580843503,0.5698377236990414,0.441051478150455,0.36715230427604034,0.3850895325569965,0.3449787221081476
moments,covariance_shear,64,200,10,0.63,0.55,0.07125,0.3111111111111111,0.507734375,0.10310688419195677,0.41604901596882216,0.5447200929007932,0.4914091476112775,0.5334913792293862,0.43050247209446807,0.3489467840769534,0.3897748571212999,0.3329750358513749
moments,covariance_shear,128,200,10,0.52,0.48,0.04649999999999999,0.2216346153846154,0.45453125,0.10757953439207342,0.4334347455645118,0.5778225121074958,0.5028661056117364,0.5727567438639588,0.43074863566592136,0.3444742825087948,0.3867315271148685,0.3379029594404318
moments,covariance_shear,256,200,10,0.41,0.405,0.03025,0.1853658536585366,0.36876953125,0.10024483507043436,0.4362356072477988,0.5726477959422913,0.5034517674154242,0.5752829066477309,0.43354782348873705,0.342704175873009,0.3882651929825405,0.33974697537906623
moments,covariance_shear,512,200,10,0.35,0.325,0.027000000000000003,0.14500000000000002,0.32375,0.0995624475831862,0.4321265619652075,0.557290511040329,0.49458594738725437,0.5647298022560799,0.4320775148204977,0.3402201065225924,0.3900785464478008,0.3369936483832107
moments,outcome_dependent_dropout,32,200,10,0.24,0.205,0.121,0.290625,0.20125,0.08347328982657846,0.46372804139338125,0.6072735820559636,0.5573785096676406,0.6005297881230129,0.46147020955656326,0.40872314785467073,0.4346542572791845,0.3603017791754436
moments,outcome_dependent_dropout,64,200,10,0.135,0.12,0.10825,0.18703703703703703,0.124296875,0.05957358084476362,0.442605493325903,0.5765848849505065,0.5000300487887,0.5893996265077424,0.44687610865499766,0.39428253974544086,0.42255374903435017,0.3502519378263766
moments,outcome_dependent_dropout,128,200,10,0.135,0.11,0.09725,0.1277777777777778,0.128046875,0.07810301091859648,0.4552798999894169,0.5882338651823847,0.5229731485216493,0.6091931249073393,0.4525812258582604,0.38645938420823617,0.4275179395282443,0.34963769536350137
moments,outcome_dependent_dropout,256,200,10,0.08,0.08,0.095,0.1125,0.07658203125,0.060372781503487426,0.45691607123469075,0.5806693000849517,0.5037026124522582,0.609678291183381,0.45683109642330455,0.38591096419904175,0.4387223783241121,0.3538722299875947
moments,outcome_dependent_dropout,512,200,10,0.065,0.065,0.09025,0.1,0.0625,0.04992699369610936,0.45648088659412905,0.5749295694264699,0.49151370955302676,0.6082976155891943,0.4557933528641726,0.38392615218958814,0.43960959035645764,0.3530884399504426
moments,pure_label_shift,32,200,10,0.99,0.96,0.08024999999999999,0.49671717171717167,0.665625,0.057022868982366436,0.4156637543556627,0.5755676611771404,0.5752987621616474,0.5573785320684613,0.4122172560727263,0.32294137276732493,0.3254459183770812,0.3046235264141912
moments,pure_label_shift,64,200,10,0.995,0.98,0.06824999999999999,0.38944723618090454,0.756640625,0.07847475512496824,0.4255108499241805,0.5820255043905735,0.5813726026359978,0.5853155283077073,0.4243235617479778,0.33034723517399983,0.33180877211405957,0.31566770933133564
moments,pure_label_shift,128,200,10,1.0,0.985,0.0475,0.29675,0.824921875,0.08606126110050048,0.4147898789914412,0.5850028153870295,0.5850028153870295,0.5836854702942472,0.40970641416327686,0.315197619317343,0.315197619317343,0.30750785446364987
moments,pure_label_shift,256,200,10,1.0,0.995,0.034499999999999996,0.239,0.86048828125,0.09434410895159856,0.4088748778849272,0.5641691434338103,0.5641691434338103,0.5701936142674271,0.4100238353506493,0.31324357067362,0.31324357067362,0.3086516728725474
moments,pure_label_shift,512,200,10,1.0,1.0,0.020999999999999998,0.20525,0.880703125,0.10048315232112515,0.41225007582355166,0.5632422540222982,0.5632422540222982,0.5698635525901958,0.4143881778614258,0.3119614644846439,0.3119614644846439,0.30944734608343016
moments,support_translation,32,200,10,0.0,0.0,0.16925,,0.0,,0.4444290541506313,0.7487297270927799,0.4444290541506313,0.6107046939890497,0.43016770156784095,0.4596075578441199,0.43016770156784095,0.33846101818311725
moments,support_translation,64,200,10,0.0,0.0,0.177,,0.0,,0.424914321422899,0.7053485050562752,0.424914321422899,0.5584863627587964,0.4213907080862384,0.45394888855443793,0.4213907080862384,0.32763180028968447
moments,support_translation,128,200,10,0.0,0.0,0.17625,,0.0,,0.4371661551256696,0.723532934941663,0.4371661551256696,0.5852989505991049,0.4308709913127909,0.4597098580193788,0.4308709913127909,0.3340541172804255
moments,support_translation,256,200,10,0.0,0.0,0.17275,,0.0,,0.42881941208940866,0.7071275784935054,0.42881941208940866,0.5718917973364792,0.42561117209134,0.4518868351329599,0.42561117209134,0.332894330487492
moments,support_translation,512,200,10,0.0,0.0,0.17925000000000002,,0.0,,0.43074131760957807,0.7170931025057082,0.43074131760957807,0.5709723932907272,0.4281860625072072,0.46049571761159486,0.4281860625072072,0.33385807531663775
moments,unidentifiable_concept_reversal,32,200,10,0.985,0.395,0.4515,0.5142131979695431,0.648125,0.9375859713565747,2.0072377719879575,2.1520230060022167,2.1458966310620196,2.130747557381643,1.9859975082467107,2.7093856933862446,2.6889916426013487,1.5733627259816503
moments,unidentifiable_concept_reversal,64,200,10,0.985,0.245,0.46525,0.3913705583756345,0.74484375,0.9190613694721178,1.9801240721607907,2.114945749380272,2.114888729331666,2.119906625683344,1.963155601718661,2.6548862868799885,2.653370782362649,1.5427446611521265
moments,unidentifiable_concept_reversal,128,200,10,1.0,0.21,0.46299999999999997,0.30824999999999997,0.8146875,0.906458108837125,1.9548138570964855,2.0954369818467526,2.0954369818467526,2.0897790784788404,1.9540495165515566,2.6301142061097447,2.6301142061097447,1.5439989601348065
moments,unidentifiable_concept_reversal,256,200,10,0.995,0.15,0.45975,0.24045226130653266,0.85380859375,0.8987941128488689,1.956160709956307,2.0858494373970506,2.0857827236346025,2.0889945974662942,1.96198153664005,2.6050190500692296,2.6041968984787776,1.5537694266781423
moments,unidentifiable_concept_reversal,512,200,10,1.0,0.135,0.4595,0.20875,0.878662109375,0.8952535355944862,1.9695300608959332,2.096963239826928,2.096963239826928,2.1026486363468333,1.9710402797779483,2.619734117760736,2.619734117760736,1.5564263593459584
omnibus_intersection,conditional_scale,32,200,10,0.655,0.565,0.11599999999999999,0.3763358778625954,0.5021875,0.12746554197742388,0.5452238740113918,0.7120635510324519,0.6599002116652284,0.6665567799593708,0.5598418171138215,0.4859382999814605,0.5268495948313303,0.4356345430349021
omnibus_intersection,conditional_scale,64,200,10,0.46,0.4,0.07775,0.2684782608695652,0.394921875,0.11826971530085004,0.5540008732521668,0.7139728970282161,0.6375016673684765,0.6881227577216245,0.5597595904633594,0.4544938689141052,0.5249919441086973,0.4320912285849875
omnibus_intersection,conditional_scale,128,200,10,0.37,0.34,0.06125,0.1966216216216216,0.334921875,0.12221725080561456,0.5501741468649667,0.710136716903244,0.6350280946509959,0.6824766409820667,0.5554140712237359,0.44125129130855734,0.5221181230539101,0.428507166830269
omnibus_intersection,conditional_scale,256,200,10,0.285,0.255,0.05175,0.12719298245614036,0.2690234375,0.0991757022583522,0.5431602339714381,0.7090827304111218,0.6226944622639254,0.671584255430265,0.5496255047877123,0.43376190128338105,0.5162105439959108,0.4265836694413444
omnibus_intersection,conditional_scale,512,200,10,0.235,0.215,0.048999999999999995,0.09574468085106382,0.225244140625,0.08677725939931873,0.5444851989086702,0.7183154237836266,0.60718781832292,0.6711566059686228,0.5537762999339103,0.43068637797621756,0.518076436316995,0.4277382754850404
