representation,mechanism,batch_size,episodes,seeds,acceptance_rate,prior_coverage,prior_mae,mean_set_width,mean_selective_coverage,mean_selective_error,zero_shot_bll,always_point_bll,gated_bll,prior_oracle_bll,zero_shot_log_loss,always_point_log_loss,gated_log_loss,prior_oracle_log_loss
moments,unidentifiable_concept_reversal,32,2,1,1.0,0.5,0.15000000000000002,0.3,0.71875,0.9085714285714286,2.032908663060537,2.032908663060537,2.032908663060537,2.151788625432925,1.9194452340021564,1.9194452340021564,1.9194452340021564,1.7402555426407336
omnibus_intersection,conditional_scale,32,2,1,0.0,0.0,0.0,,0.0,,0.6175592061669931,0.6713410308953651,0.6175592061669931,0.6713410308953651,0.5131478314621276,0.4533516422662274,0.5131478314621276,0.4533516422662274
omnibus_intersection,covariance_shear,32,2,1,0.5,0.5,0.15,0.0,0.5,0.125,0.3988457155155065,0.42941431248679207,0.42941431248679207,0.4849089396760392,0.4408243042522946,0.34089750064132684,0.34089750064132684,0.3315527264844139
omnibus_intersection,pure_label_shift,32,2,1,1.0,1.0,0.15,0.3,0.6875,0.17894736842105263,0.5099677458211597,0.6629182856574365,0.6629182856574365,0.6106094475102535,0.5111746188133759,0.4499859386448386,0.4499859386448386,0.4776501795943874
omnibus_intersection,unidentifiable_concept_reversal,32,2,1,1.0,0.5,0.15000000000000002,0.30000000000000004,0.84375,0.8937931034482758,2.032908663060537,2.032908663060537,2.032908663060537,2.151788625432925,1.9194452340021564,1.9194452340021564,1.9194452340021564,1.7402555426407336
raw_linear,conditional_scale,32,2,1,1.0,1.0,0.0,0.15,0.84375,0.14488636363636365,0.6175592061669931,0.6713410308953651,0.6713410308953651,0.6713410308953651,0.5131478314621276,0.4533516422662274,0.4533516422662274,0.4533516422662274
raw_linear,covariance_shear,32,2,1,1.0,1.0,0.15,0.30000000000000004,0.796875,0.11442006269592477,0.3988457155155065,0.42941431248679207,0.42941431248679207,0.4849089396760392,0.4408243042522946,0.34089750064132684,0.34089750064132684,0.3315527264844139
raw_linear,pure_label_shift,32,2,1,1.0,1.0,0.15,0.3,0.6875,0.17894736842105263,0.5099677458211597,0.6629182856574365,0.6629182856574365,0.6106094475102535,0.5111746188133759,0.4499859386448386,0.4499859386448386,0.4776501795943874
raw_linear,unidentifiable_concept_reversal,32,2,1,1.0,0.5,0.15000000000000002,0.3,0.71875,0.9085714285714286,2.032908663060537,2.032908663060537,2.032908663060537,2.151788625432925,1.9194452340021564,1.9194452340021564,1.9194452340021564,1.7402555426407336
rff,conditional_scale,32,2,1,1.0,1.0,0.0,0.15,0.84375,0.14488636363636365,0.6175592061669931,0.6713410308953651,0.6713410308953651,0.6713410308953651,0.5131478314621276,0.4533516422662274,0.4533516422662274,0.4533516422662274
rff,covariance_shear,32,2,1,1.0,1.0,0.15,0.30000000000000004,0.796875,0.11442006269592477,0.3988457155155065,0.42941431248679207,0.42941431248679207,0.4849089396760392,0.4408243042522946,0.34089750064132684,0.34089750064132684,0.3315527264844139
rff,pure_label_shift,32,2,1,1.0,1.0,0.15,0.3,0.6875,0.17894736842105263,0.5099677458211597,0.6629182856574365,0.6629182856574365,0.6106094475102535,0.5111746188133759,0.4499859386448386,0.4499859386448386,0.4776501795943874
rff,unidentifiable_concept_reversal,32,2,1,1.0,0.5,0.15000000000000002,0.3,0.71875,0.9085714285714286,2.032908663060537,2.032908663060537,2.032908663060537,2.151788625432925,1.9194452340021564,1.9194452340021564,1.9194452340021564,1.7402555426407336
