scenario,experiment,variant,seed,fit_seed,best_epoch,parameter_count,true_prevalence,estimated_prevalence,prevalence_absolute_error,soft_bbse_estimated_prevalence,soft_bbse_prevalence_absolute_error,calibration_intercept,calibration_slope,diagnostic_mode,diagnostic_accepted,diagnostic_best_prior,diagnostic_statistic,diagnostic_p_value,accepted_prior_lower,accepted_prior_upper,mask_support_passed,mask_all_feature_states_supported,mask_exact_pattern_support_rate,mask_nearest_hamming_fraction_q95,mask_nearest_hamming_fraction_max,equal_n,equal_prevalence,equal_roc_auc,equal_average_precision,equal_log_loss,equal_balanced_log_loss,equal_brier,equal_balanced_brier,equal_accuracy,equal_balanced_accuracy,equal_f1,equal_precision,equal_recall,equal_sensitivity_at_80_specificity,equal_calibration_intercept,equal_calibration_slope,equal_aurc,adapted_n,adapted_prevalence,adapted_roc_auc,adapted_average_precision,adapted_log_loss,adapted_balanced_log_loss,adapted_brier,adapted_balanced_brier,adapted_accuracy,adapted_balanced_accuracy,adapted_f1,adapted_precision,adapted_recall,adapted_sensitivity_at_80_specificity,adapted_calibration_intercept,adapted_calibration_slope,adapted_aurc,soft_bbse_n,soft_bbse_prevalence,soft_bbse_roc_auc,soft_bbse_average_precision,soft_bbse_log_loss,soft_bbse_balanced_log_loss,soft_bbse_brier,soft_bbse_balanced_brier,soft_bbse_accuracy,soft_bbse_balanced_accuracy,soft_bbse_f1,soft_bbse_precision,soft_bbse_recall,soft_bbse_sensitivity_at_80_specificity,soft_bbse_calibration_intercept,soft_bbse_calibration_slope,soft_bbse_aurc,oracle_n,oracle_prevalence,oracle_roc_auc,oracle_average_precision,oracle_log_loss,oracle_balanced_log_loss,oracle_brier,oracle_balanced_brier,oracle_accuracy,oracle_balanced_accuracy,oracle_f1,oracle_precision,oracle_recall,oracle_sensitivity_at_80_specificity,oracle_calibration_intercept,oracle_calibration_slope,oracle_aurc
mar_policy_shift,structured_policy_bank,v4,6101,3753795950,90,10913,0.784,0.7775620161507936,0.006437983849206463,0.7668805216197182,0.017119478380281827,-0.011653545305632486,0.9617944153181043,composite_multiview_v3,False,0.8,0.009082295483009895,0.005,,,True,True,0.458,0.07692307692307693,0.15384615384615385,500.0,0.784,0.986441798941799,0.9955396762053835,0.15209969210743554,0.14961928463683688,0.04380130640759187,0.042643669654888944,0.948,0.9500661375661376,0.9661458333333334,0.9867021276595744,0.9464285714285714,0.9948979591836735,1.5892194797743884,1.1217733223956627,0.0076769732907270615,500.0,0.784,0.986441798941799,0.9955396762053835,0.11383001227839461,0.1728075406326382,0.030453916885157525,0.044442539946938815,0.958,0.9430272108843537,0.9731113956466069,0.9768637532133676,0.9693877551020408,0.9948979591836735,0.18536485345353507,1.121746822962467,0.005624384158987673,500.0,0.784,0.986441798941799,0.9955396762053835,0.11428907815866071,0.17004686772985206,0.030753737783085947,0.043967998133636645,0.958,0.9430272108843537,0.9731113956466069,0.9768637532133676,0.9693877551020408,0.9948979591836735,0.2534638101036852,1.1217521904680134,0.00560149339487621,500.0,0.784,0.986441798941799,0.9955396762053835,0.11361392065383825,0.17460879081826086,0.030286657425727812,0.04476061958476631,0.958,0.9430272108843537,0.9731113956466069,0.9768637532133676,0.9693877551020408,0.9948979591836735,0.14325730293154781,1.1217421786160549,0.005776247296086188
mar_policy_shift,mask_only_dro,v5_mask,6101,3974742394,100,10913,0.784,0.7723409237356322,0.011659076264367796,0.760199661033677,0.023800338966323054,0.07356111247914908,0.9897480780074956,composite_multiview_v3,False,0.8,0.009240857023135839,0.005,,,True,True,0.458,0.07692307692307693,0.15384615384615385,500.0,0.784,0.9848119803476947,0.9953194200226674,0.1649311153890269,0.16806667446471352,0.048977568017658984,0.04905714615084184,0.93,0.931878306878307,0.9541284403669725,0.9811320754716981,0.9285714285714286,0.9948979591836735,1.5747700172056494,1.0053103527251648,0.008025323225054245,500.0,0.784,0.9848119803476947,0.9953194200226674,0.1242623459606724,0.18692847186147682,0.03368228239965209,0.04746802385820116,0.96,0.9476568405139834,0.9743589743589743,0.979381443298969,0.9693877551020408,0.9948979591836735,0.3467416883706505,1.0052909520198972,0.0062605491973265785,500.0,0.784,0.9848119803476947,0.9953194200226674,0.12513080997590167,0.1843515566618974,0.03421366179796169,0.04724776979284956,0.958,0.9463813303099018,0.9730423620025674,0.979328165374677,0.9668367346938775,0.9948979591836735,0.4149074972840145,1.0052911601758394,0.006297160840535995,500.0,0.784,0.9848119803476947,0.9953194200226674,0.12355196116870978,0.18969022485642217,0.033193066590351795,0.04773505819999777,0.96,0.9476568405139834,0.9743589743589743,0.979381443298969,0.9693877551020408,0.9948979591836735,0.2788273760503039,1.0052931446675122,0.006221251241055062
mar_policy_shift,prior_separated,v2,6102,1205430258,15,10913,0.818,0.8089578861173612,0.009042113882638758,0.8089316797473687,0.009068320252631268,-0.04634470079222387,1.1694254732453542,composite_multiview_v3,False,0.8,0.0059681189955107725,0.005,,,True,True,0.438,0.07692307692307693,0.15384615384615385,500.0,0.818,0.9376662457347054,0.9823199466973376,0.30230554673732546,0.3582903052327999,0.08602854537765141,0.10116516587870084,0.896,0.8808941669577366,0.9343434343434344,0.9660574412532638,0.9046454767726161,0.9242053789731052,1.2825361227539762,0.7301887332533096,0.038610483125046245,500.0,0.818,0.9376662457347054,0.9823199466973376,0.2463568043971032,0.44942454015570976,0.07027645903442559,0.11213926877918305,0.9,0.866251108304898,0.9376558603491272,0.9567430025445293,0.9193154034229829,0.9242053789731052,0.22878551540277942,0.7301857912447177,0.021661908542013032,500.0,0.818,0.9376662457347054,0.9823199466973376,0.24635833819848307,0.44940677414303115,0.07027809737094824,0.11213687168511192,0.9,0.866251108304898,0.9376558603491272,0.9567430025445293,0.9193154034229829,0.9242053789731052,0.22890948330461466,0.7301857845427633,0.021661908542013032,500.0,0.818,0.9376662457347054,0.9823199466973376,0.24589278334700834,0.4557893816539617,0.06971017939492118,0.1130117302176712,0.898,0.8607566028103926,0.9364881693648817,0.9543147208121827,0.9193154034229829,0.9242053789731052,0.1853108406990151,0.7301776333068185,0.021612384466905495
mar_policy_shift,structured_policy_bank,v4,6102,3416428872,70,10913,0.818,0.817487501922881,0.0005124980771189502,0.8042801085434262,0.013719891456573707,0.5251769432012311,1.1411211849260123,composite_multiview_v3,False,0.8,0.007096191072503259,0.005,,,True,True,0.438,0.07692307692307693,0.15384615384615385,500.0,0.818,0.9795534538810823,0.9952910155953592,0.1873453557060058,0.19404770221626638,0.05603307884069588,0.05672126288101704,0.924,0.9236411510250142,0.9521410579345088,0.9818181818181818,0.9242053789731052,0.980440097799511,1.3240221736390407,0.8804770388312485,0.009518514841126709,500.0,0.818,0.9795534538810823,0.9952910155953592,0.1481032523600947,0.26133911318279235,0.04411386499797297,0.07231456363663899,0.938,0.8980225153819286,0.9620563035495716,0.9632352941176471,0.960880195599022,0.980440097799511,0.003751854089140913,0.880427673408807,0.0073161611497217765,500.0,0.818,0.9795534538810823,0.9952910155953592,0.1482784116974183,0.2543178565644845,0.044421757967610276,0.07074174091990933,0.936,0.8968000214943981,0.9607843137254902,0.9631449631449631,0.9584352078239609,0.980440097799511,0.07984271169133403,0.880489844677254,0.007167510785982395,500.0,0.818,0.9795534538810823,0.9952910155953592,0.1481016997167633,0.2616286179196312,0.04410276467002737,0.07237959978682901,0.938,0.8980225153819286,0.9620563035495716,0.9632352941176471,0.960880195599022,0.980440097799511,0.000858852524016339,0.8804345444691208,0.007298572983642119
mar_policy_shift,mask_only_dro,v5_mask,6102,1048974918,90,10913,0.818,0.8144847595599864,0.0035152404400135007,0.8036116524347009,0.014388347565299053,0.541839202357473,1.1638656102295932,composite_multiview_v3,False,0.8,0.008130368969109307,0.005,,,True,True,0.438,0.07692307692307693,0.15384615384615385,500.0,0.818,0.9760606142024235,0.9941059990158425,0.19478806872216212,0.21171458521557568,0.056594073422698454,0.061273004481088036,0.93,0.9230366210806309,0.9561952440550688,0.9794871794871794,0.9339853300733496,0.9731051344743277,1.286660869276232,0.7900614511256231,0.011684256640701555,500.0,0.818,0.9760606142024235,0.9941059990158425,0.15587936438318722,0.27498642646921323,0.04540142241209973,0.07536019281526637,0.938,0.8980225153819286,0.9620563035495716,0.9632352941176471,0.960880195599022,0.9731051344743277,0.11799713742909412,0.7900469926462583,0.008317018210231595,500.0,0.818,0.9760606142024235,0.9941059990158425,0.1562018402606731,0.26982964034231516,0.045645475763860466,0.07425553491407716,0.936,0.8968000214943981,0.9607843137254902,0.9631449631449631,0.9584352078239609,0.9731051344743277,0.17340072054345457,0.7900342068110039,0.008286627282098264,500.0,0.818,0.9760606142024235,0.9941059990158425,0.15580529833184403,0.2767558266179192,0.045326549863731455,0.07573824276737254,0.938,0.8980225153819286,0.9620563035495716,0.9632352941176471,0.960880195599022,0.9731051344743277,0.09925124910325935,0.7900326250228697,0.008344220560482403
mar_policy_shift,prior_separated,v2,6103,1293855137,35,10913,0.814,0.8402653713654924,0.02626537136549245,0.8375038470385783,0.02350384703857833,0.3996106769206881,1.0172485082720713,composite_multiview_v3,False,0.85,0.007740757726052356,0.005,,,True,True,0.424,0.07692307692307693,0.15384615384615385,500.0,0.814,0.9576497318432802,0.9877333724777868,0.22420583270219804,0.31491006209825495,0.06164046039345606,0.08484804527442355,0.93,0.9030804998546934,0.9565217391304348,0.9673366834170855,0.9459459459459459,0.9606879606879607,0.8050174391798733,0.7778851128993647,0.015562549274613867,500.0,0.814,0.9576497318432802,0.9877333724777868,0.2190469449454122,0.46655429676595617,0.05660832863916378,0.10767320486975523,0.93,0.8906369712821326,0.9568434032059187,0.9603960396039604,0.9533169533169533,0.9606879606879607,-0.4866139207488709,0.7779003991785091,0.016256338505678203,500.0,0.814,0.9576497318432802,0.9877333724777868,0.21851858781981548,0.46364056125641506,0.05658694238633568,0.1071097864651415,0.93,0.8906369712821326,0.9568434032059187,0.9603960396039604,0.9533169533169533,0.9606879606879607,-0.47065932947506606,0.7778937637568355,0.016130202790969966,500.0,0.814,0.9576497318432802,0.9877333724777868,0.214877461826081,0.44146829567222295,0.056576741050310644,0.10305381365563174,0.928,0.8894084700536313,0.9555555555555556,0.9602977667493796,0.9508599508599509,0.9606879606879607,-0.3433098766298472,0.7778848299623679,0.015790930583556118
mar_policy_shift,structured_policy_bank,v4,6103,2104714076,70,10913,0.814,0.8362209469438975,0.022220946943897535,0.819844789276228,0.005844789276228002,0.8208238776234661,1.0501079511338443,composite_multiview_v3,False,0.85,0.009108142527961086,0.005,,,True,True,0.424,0.07692307692307693,0.15384615384615385,500.0,0.814,0.9694591952656468,0.9921665271355073,0.18908630691636602,0.25779502600578913,0.053253375692188736,0.06864258461530098,0.938,0.9204380333412592,0.9613947696139477,0.9747474747474747,0.9484029484029484,0.9680589680589681,0.8583714751982146,0.8175234204178032,0.011796838986564445,500.0,0.814,0.9694591952656468,0.9921665271355073,0.1787264214191778,0.3812711819726735,0.046529630371823866,0.09180978182431243,0.938,0.8872552904810969,0.9621489621489622,0.9563106796116505,0.9680589680589681,0.9680589680589681,-0.47461230603764837,0.8175318581078854,0.011159027952787557,500.0,0.814,0.9694591952656468,0.9921665271355073,0.17641099846992966,0.3675660253995664,0.04629284617602723,0.0887272474648477,0.938,0.8872552904810969,0.9621489621489622,0.9563106796116505,0.9680589680589681,0.9680589680589681,-0.3804540085841214,0.8175189465642569,0.010595371950893447,500.0,0.814,0.9694591952656468,0.9921665271355073,0.17573385483285256,0.36311225776962097,0.04624187201676502,0.08774576510768416,0.938,0.8872552904810969,0.9621489621489622,0.9563106796116505,0.9680589680589681,0.9680589680589681,-0.34848131979550917,0.8175202808544297,0.010522534644066417
mar_policy_shift,mask_only_dro,v5_mask,6103,3869182997,90,10913,0.814,0.8371033660377319,0.023103366037731998,0.8215893000098768,0.007589300009876898,0.6527485704917009,1.0923905441040331,composite_multiview_v3,False,0.85,0.00976803186126856,0.005,,,True,True,0.424,0.07692307692307693,0.15384615384615385,500.0,0.814,0.9672399672399672,0.991416385057214,0.19378544094183683,0.26278153749720723,0.05303862706394423,0.069686287758779,0.934,0.9138331880267364,0.958904109589041,0.9722222222222222,0.9459459459459459,0.9631449631449631,0.8138484263495972,0.7705528569277359,0.012614843544484809,500.0,0.814,0.9672399672399672,0.991416385057214,0.1877915672872765,0.39535521466978707,0.051540784517734355,0.10276194954647234,0.924,0.8496208818789464,0.9539951573849879,0.9403341288782816,0.9680589680589681,0.9631449631449631,-0.4473758174520292,0.7705315895205119,0.011490941327913406,500.0,0.814,0.9672399672399672,0.991416385057214,0.1854532346755659,0.3819635550509545,0.051056821279745306,0.09937977722936174,0.924,0.8537687247364667,0.9538834951456311,0.9424460431654677,0.9656019656019657,0.9631449631449631,-0.3628569436726242,0.7705324775968682,0.011496020234437652,500.0,0.814,0.9672399672399672,0.991416385057214,0.18450005551084772,0.3759853647373812,0.05085865903929945,0.09786436670564301,0.926,0.8591450688224882,0.9550425273390036,0.9447115384615384,0.9656019656019657,0.9631449631449631,-0.3236032670531474,0.770532953968777,0.01149279969680206
conditional_only,prior_separated,v2,6101,1968511992,40,10913,0.784,0.6670968310302394,0.1169031689697606,0.6554765263237478,0.12852347367625228,0.08934104812356901,1.0244121109741042,composite_multiview_v3,False,0.65,0.009886345989325012,0.005,,,True,True,0.564,0.07692307692307693,0.15384615384615385,500.0,0.784,0.9198318216175358,0.9695738386830921,0.5391090246909617,0.44764141048764045,0.1528685728989414,0.1244739397008427,0.82,0.8550170068027211,0.8735955056179775,0.971875,0.7933673469387755,0.875,1.7204999868670359,0.6347459223827459,0.06924229944847193,500.0,0.784,0.9198318216175358,0.9695738386830921,0.4465795255690492,0.4224810045476275,0.13611372986829962,0.11961966719692484,0.826,0.848781179138322,0.8793342579750347,0.9635258358662614,0.8086734693877551,0.875,1.2792931529215705,0.6347494514179626,0.04873531494458294,500.0,0.784,0.9198318216175358,0.9695738386830921,0.45270829480872066,0.4235298994221728,0.13738893790788284,0.11993453202263213,0.826,0.848781179138322,0.8793342579750347,0.9635258358662614,0.8086734693877551,0.875,1.3122258598504282,0.634749589133163,0.04962482230403889,500.0,0.784,0.9198318216175358,0.9695738386830921,0.3856935174808513,0.42128853051401344,0.12128284006053401,0.11699283641914482,0.84,0.8543556311413454,0.8904109589041096,0.9615384615384616,0.8290816326530612,0.875,0.9022067565058834,0.6347464855118577,0.04338446509891228
conditional_only,structured_policy_bank,v4,6101,1691899302,60,10913,0.784,0.6818871002206862,0.10211289977931381,0.6622013935169071,0.12179860648309293,0.14375237672534377,1.0910321020592817,composite_multiview_v3,False,0.65,0.01428766845776052,0.005,,,True,True,0.564,0.07692307692307693,0.15384615384615385,500.0,0.784,0.9438303099017384,0.9812999910908394,0.4483835538092636,0.3731000285913299,0.13102243397987287,0.10507187726378367,0.836,0.8685752078609221,0.8857938718662952,0.9754601226993865,0.8112244897959183,0.9260204081632653,1.9341541006783889,0.760418464509241,0.05071475427574134,500.0,0.784,0.9438303099017384,0.9812999910908394,0.35518470686207554,0.3458663962141394,0.10859247505158824,0.09686418146761488,0.85,0.8707955404383976,0.897119341563786,0.9703264094955489,0.8341836734693877,0.9260204081632653,1.3545199227259324,0.7604423444352608,0.03533921905017042,500.0,0.784,0.9438303099017384,0.9812999910908394,0.3645170835416998,0.3474788372542095,0.11104901940475456,0.09757682220740246,0.85,0.8707955404383976,0.897119341563786,0.9703264094955489,0.8341836734693877,0.9260204081632653,1.4223719951209837,0.7604238889992904,0.03663743771232945,500.0,0.784,0.9438303099017384,0.9812999910908394,0.3087428469834882,0.3456956147735035,0.09511305155961304,0.09428776348111953,0.87,0.8768424036281179,0.9125168236877523,0.9658119658119658,0.8647959183673469,0.9260204081632653,0.9538785339402841,0.760419785247958,0.02966339806647282
conditional_only,mask_only_dro,v5_mask,6101,158256777,90,10913,0.784,0.6701340170688643,0.1138659829311357,0.6561315850549162,0.12786841494508383,0.10547161840532435,1.025448614515267,composite_multiview_v3,False,0.65,0.010809989427038928,0.005,,,True,True,0.564,0.07692307692307693,0.15384615384615385,500.0,0.784,0.9312405517762662,0.9791973191652438,0.5265189649623149,0.42892678986901567,0.14556199032642,0.11733508179234704,0.832,0.8593159486016628,0.8833333333333333,0.9695121951219512,0.8112244897959183,0.8801020408163265,1.8159689720194212,0.6280824904673911,0.06747904982792848,500.0,0.784,0.9312405517762662,0.9791973191652438,0.43439261625046777,0.4018912631493018,0.12961237675843823,0.11386059382265372,0.838,0.8597883597883598,0.8882758620689655,0.9669669669669669,0.8214285714285714,0.8801020408163265,1.3707597673162255,0.628072005266536,0.043057741042452136,500.0,0.784,0.9312405517762662,0.9791973191652438,0.4416195474157603,0.40333506027025856,0.13100690619639813,0.11408281774758695,0.838,0.8597883597883598,0.8882758620689655,0.9669669669669669,0.8214285714285714,0.8801020408163265,1.4101254831175478,0.6280692557309443,0.04433584963996013,500.0,0.784,0.9312405517762662,0.9791973191652438,0.37599715751113644,0.3979844929402276,0.11664009955223839,0.11265360878481592,0.842,0.8556311413454271,0.8919288645690835,0.9616519174041298,0.8316326530612245,0.8801020408163265,1.0062858824684155,0.6280824637262992,0.03466234501060768
conditional_only,prior_separated,v2,6102,311404979,30,10913,0.818,0.7716112906227176,0.046388709377282344,0.7428706966428773,0.07512930335712265,0.32014183428016485,1.1524473719908102,composite_multiview_v3,False,0.7,0.016504057049510995,0.005,,,True,True,0.55,0.07692307692307693,0.15384615384615385,500.0,0.818,0.8103388054488299,0.9436423234283581,0.6483660728089842,0.8065248657278876,0.18968856474970155,0.22943086621855513,0.776,0.7306483247803541,0.8541666666666666,0.9136490250696379,0.8019559902200489,0.684596577017115,1.2057730087272527,0.3611823327585538,0.08747089976765728,500.0,0.818,0.8103388054488299,0.9436423234283581,0.5536928965518191,0.9450257145513914,0.16431359630744685,0.24289574869081915,0.784,0.7099062306886268,0.8622448979591837,0.9013333333333333,0.8264058679706602,0.684596577017115,0.7660370302185265,0.36118291861542867,0.07322808921852016,500.0,0.818,0.8103388054488299,0.9436423234283581,0.5616036573033286,0.921684093356547,0.1679403437492807,0.24089074511706074,0.784,0.7141782422956017,0.8618925831202046,0.903485254691689,0.823960880195599,0.684596577017115,0.822561113502611,0.3611837804385502,0.07430179270497704,500.0,0.818,0.8103388054488299,0.9436423234283581,0.542668318885158,0.9922844631984262,0.15756928589178176,0.24716385058453866,0.788,0.708079206856713,0.8654822335025381,0.899736147757256,0.8337408312958435,0.684596577017115,0.6629859411278,0.3611728909757498,0.0720658395847352
conditional_only,structured_policy_bank,v4,6102,3115850509,80,10913,0.818,0.7648186082933294,0.05318139170667058,0.7264302578425845,0.09156974215741542,0.8539317708625229,1.0310860103703723,composite_multiview_v3,False,0.65,0.021352884404306126,0.005,,,True,True,0.55,0.07692307692307693,0.15384615384615385,500.0,0.818,0.8209516644724468,0.9436100068453416,0.633836631222387,0.7427199055464001,0.18761602598912536,0.21768101317141408,0.76,0.7165963620731347,0.84251968503937,0.9093484419263456,0.784841075794621,0.7114914425427873,1.2213644223813989,0.3708134938284739,0.09880345348918558,500.0,0.818,0.8209516644724468,0.9436100068453416,0.5311882274918815,0.8608246527429975,0.1585325396887775,0.2330194064630205,0.798,0.7312797227222655,0.8713375796178344,0.9095744680851063,0.8361858190709046,0.7114914425427873,0.7840760423064035,0.3708093706180773,0.07695336516866709,500.0,0.818,0.8209516644724468,0.9436100068453416,0.5431472081801725,0.8336461290017256,0.16337366166011405,0.2302331121182927,0.788,0.7251672532846127,0.8641025641025641,0.9083557951482479,0.823960880195599,0.7114914425427873,0.8592282105571634,0.3708098342812972,0.07860779210056823,500.0,0.818,0.8209516644724468,0.9436100068453416,0.5169993033103573,0.9104596296095168,0.15116330100733283,0.2381080738411934,0.808,0.7245761573389935,0.8793969849246231,0.9043927648578811,0.8557457212713936,0.7114914425427873,0.6640906463104089,0.3708136626521455,0.07453897489585132
conditional_only,mask_only_dro,v5_mask,6102,1728799293,100,10913,0.818,0.7829939697275305,0.0350060302724694,0.7432354315863995,0.07476456841360046,0.8658374756177556,1.058345233684168,composite_multiview_v3,False,0.7,0.017048402403336334,0.005,,,True,True,0.55,0.07692307692307693,0.15384615384615385,500.0,0.818,0.8401622827050701,0.9532625973722765,0.5899844729856295,0.6886501020653377,0.1747106037595115,0.20639577936707207,0.788,0.7379832881055375,0.8630490956072352,0.915068493150685,0.8166259168704156,0.7310513447432763,1.1486176219129585,0.38446500230362735,0.08156001744851472,500.0,0.818,0.8401622827050701,0.9532625973722765,0.5013937336211305,0.83789182325768,0.1534318534179223,0.23609795972790878,0.792,0.7019801714178242,0.8690176322418136,0.8961038961038961,0.843520782396088,0.7310513447432763,0.6552868031091316,0.3844644903518713,0.06452113226610465,500.0,0.818,0.8401622827050701,0.9532625973722765,0.5103956562720368,0.803989808628417,0.15712027638388043,0.23083390379558805,0.796,0.7172411940138101,0.8708860759493671,0.9028871391076115,0.8410757946210269,0.7310513447432763,0.7399901419766025,0.3844650792331957,0.06571934973598903,500.0,0.818,0.8401622827050701,0.9532625973722765,0.49499137493711565,0.8752400105086338,0.14979210351559602,0.241563177543266,0.794,0.6946586420914049,0.8710888610763454,0.8923076923076924,0.8508557457212714,0.7310513447432763,0.5708373076110442,0.38446737658100594,0.06317635042673023
conditional_only,prior_separated,v2,6103,3613240344,50,10913,0.814,0.7276437983122717,0.08635620168772828,0.6985502497288334,0.11544975027116655,0.6143044133554677,0.9724481968523264,composite_multiview_v3,False,0.65,0.016519267211380632,0.005,,,True,True,0.534,0.07692307692307693,0.15384615384615385,500.0,0.814,0.8555652426620168,0.9582105408829582,0.6008792046826242,0.6554301219723728,0.1804557432874226,0.18713872055914363,0.782,0.7831365089429605,0.8536912751677852,0.9408284023668639,0.7813267813267813,0.7199017199017199,1.3439694885425026,0.4587812045945888,0.08128041935312011,500.0,0.814,0.8555652426620168,0.9582105408829582,0.4882030374953763,0.6953323761925246,0.14842778601816672,0.1818764956925163,0.804,0.7842064938839133,0.8713910761154856,0.9352112676056338,0.8157248157248157,0.7199017199017199,0.8931267684298555,0.45877830658552765,0.06321759474674617,500.0,0.814,0.8555652426620168,0.9582105408829582,0.501087289062774,0.6856985774931705,0.1530869508272183,0.18238533086341047,0.8,0.7817494914269107,0.868421052631579,0.9348441926345609,0.8108108108108109,0.7199017199017199,0.9584088695883012,0.45877808490144967,0.0650096279228312,500.0,0.814,0.8555652426620168,0.9582105408829582,0.4529576741239157,0.7403926578659439,0.13275462721682038,0.18206449149775436,0.822,0.791115162082904,0.8848641655886158,0.9344262295081968,0.8402948402948403,0.7199017199017199,0.6667198264981993,0.45877479174733693,0.058139435970183825
conditional_only,structured_policy_bank,v4,6103,3272773391,100,10913,0.814,0.7562768675609761,0.05772313243902383,0.7215983031235159,0.09240169687648403,0.8011663239649398,1.06999624684163,composite_multiview_v3,False,0.65,0.021755272032894162,0.005,,,True,True,0.534,0.07692307692307693,0.15384615384615385,500.0,0.814,0.8875062746030488,0.9668434219040747,0.5132717555577181,0.5488305433680147,0.1491471416427156,0.15625508405719113,0.812,0.8015640273704789,0.8763157894736842,0.943342776203966,0.8181818181818182,0.8181818181818182,1.3375277697561851,0.48755158337057014,0.06770557269888136,500.0,0.814,0.8875062746030488,0.9668434219040747,0.41443432402465874,0.6081771959555902,0.12480986148153078,0.16767479595036092,0.834,0.7860426408813506,0.8942675159235669,0.9285714285714286,0.8624078624078624,0.8181818181818182,0.7854391811764105,0.4875518308542137,0.046675053078435905,500.0,0.814,0.8875062746030488,0.9668434219040747,0.4256544549162528,0.5934880366781654,0.12837934639546597,0.16541314820294617,0.832,0.7889619825103696,0.8925831202046036,0.9306666666666666,0.8574938574938575,0.8181818181818182,0.8731828483678845,0.4875519843742609,0.048554670725515954,500.0,0.814,0.8875062746030488,0.9668434219040747,0.3976125319032169,0.6419681203225873,0.11829033035522735,0.1724494853810472,0.836,0.7706797706797707,0.8967254408060453,0.9198966408268734,0.8746928746928747,0.8181818181818182,0.6178160979734701,0.4875403671928912,0.04452042999109043
conditional_only,mask_only_dro,v5_mask,6103,1136044701,90,10913,0.814,0.7471359018168173,0.06686409818318262,0.7158744263860615,0.09812557361393848,0.7767036663894672,1.0992072892952982,composite_multiview_v3,False,0.65,0.016439452054159368,0.005,,,True,True,0.534,0.07692307692307693,0.15384615384615385,500.0,0.814,0.8832791736017542,0.9678625891725607,0.5347025454809163,0.5721013528058866,0.15693424203918202,0.16258511259748404,0.806,0.7978785236849752,0.8718626155878467,0.9428571428571428,0.8108108108108109,0.8034398034398035,1.3266260984903455,0.48277296004872056,0.06482084138557316,500.0,0.814,0.8832791736017542,0.9678625891725607,0.4321150250130814,0.6213951279063478,0.1300328614009076,0.1664115445671349,0.826,0.7935721645399065,0.8877419354838709,0.9347826086956522,0.8452088452088452,0.8034398034398035,0.8035902011594351,0.4827734948127054,0.04785488317939154,500.0,0.814,0.8832791736017542,0.9678625891725607,0.44342547265946075,0.6097156266397721,0.1338547062708543,0.16547264741971715,0.826,0.7977200073974268,0.88745148771022,0.9371584699453552,0.8427518427518428,0.8034398034398035,0.8804988111430548,0.48277355832063557,0.04945082191161086,500.0,0.814,0.8832791736017542,0.9678625891725607,0.4099065356651736,0.6573652578707091,0.12101846855199622,0.16967182067794684,0.836,0.7872711421098518,0.8956743002544529,0.9287598944591029,0.8648648648648649,0.8034398034398035,0.6139412571515076,0.4827697018312387,0.045508843910614175
mnar_outcome_only,prior_separated,v2,6101,2498464488,15,10913,0.784,0.7621821607308308,0.021817839269169248,0.7556323367488236,0.028367663251176456,-0.010042224223743745,1.264859682487585,composite_multiview_v3,False,0.8,0.024914903885279435,0.005,,,True,True,0.45,0.07692307692307693,0.15384615384615385,500.0,0.784,0.9968820861678004,0.9991337704880126,0.1362900729690818,0.10355508271848371,0.037782764485219056,0.028008179524367252,0.946,0.9588529856386999,0.9645203679369251,0.994579945799458,0.9362244897959183,1.0,2.9762347499435444,1.4482953491326935,0.0056516061354593035,500.0,0.784,0.9968820861678004,0.9991337704880126,0.08840226578357818,0.09620087069402064,0.024616123566898445,0.024263683419012687,0.972,0.9720804988662132,0.9819587628865979,0.9921875,0.9719387755102041,1.0,1.289209181661661,1.4481888514730819,0.0017134106027455083,500.0,0.784,0.9968820861678004,0.9991337704880126,0.08920378899172957,0.09568293457393026,0.02489023070524076,0.02424308012680374,0.97,0.9708049886621315,0.9806451612903225,0.9921671018276762,0.9693877551020408,1.0,1.3410680096743979,1.4481896758859454,0.0017589354351577383,500.0,0.784,0.9968820861678004,0.9991337704880126,0.08593435780037317,0.09841386711917519,0.023729664679432314,0.02442098272507387,0.972,0.9720804988662132,0.9819587628865979,0.9921875,0.9719387755102041,1.0,1.1088982722414629,1.4481316303505019,0.0015843080951337607
