scenario,experiment,variant,seed,epoch,objective,validation_score,mean_group_risk,robust_group_risk,mean_group_brier
label_mar,structured_policy_bank,v4,6101,25.0,0.19287323951721191,0.35322855095038064,0.19287323951721191,0.34503626823425293,0.05376680940389633
label_mar,structured_policy_bank,v4,6101,30.0,0.1888168454170227,0.3375799798330681,0.1888168454170227,0.33180513978004456,0.05248217657208443
label_mar,structured_policy_bank,v4,6101,35.0,0.18949246406555176,0.32772706656519524,0.18949246406555176,0.3633418083190918,0.05362357571721077
label_mar,structured_policy_bank,v4,6101,40.0,0.16795893013477325,0.3195823349843325,0.16795893013477325,0.29212766885757446,0.04674701765179634
label_mar,structured_policy_bank,v4,6101,45.0,0.1647774875164032,0.3068708395802982,0.1647774875164032,0.2887207865715027,0.04646267369389534
label_mar,structured_policy_bank,v4,6101,50.0,0.1528414785861969,0.293404825018881,0.1528414785861969,0.2947624623775482,0.04244907200336456
label_mar,structured_policy_bank,v4,6101,55.0,0.1511898636817932,0.285102056135986,0.1511898636817932,0.29582396149635315,0.04178554564714432
label_mar,structured_policy_bank,v4,6101,60.0,0.14718325436115265,0.2820685473280683,0.14718325436115265,0.2893752455711365,0.040922097861766815
label_mar,structured_policy_bank,v4,6101,65.0,0.1435178816318512,0.28374749390551346,0.1435178816318512,0.3360685110092163,0.04037852585315704
label_mar,structured_policy_bank,v4,6101,70.0,0.14436717331409454,0.28354011155061093,0.14436717331409454,0.3279162645339966,0.04075881466269493
label_mar,structured_policy_bank,v4,6101,75.0,0.14250025153160095,0.2801854060902949,0.14250025153160095,0.29838693141937256,0.04055767506361008
label_mar,structured_policy_bank,v4,6101,80.0,0.1379990130662918,0.2778248844019224,0.1379990130662918,0.306490421295166,0.03906901180744171
label_mar,structured_policy_bank,v4,6101,85.0,0.13138052821159363,0.2815919319548628,0.13138052821159363,0.28542980551719666,0.03700204938650131
label_mar,structured_policy_bank,v4,6101,90.0,0.13474668562412262,0.2815721579151481,0.13474668562412262,0.2954769730567932,0.03783087804913521
label_mar,structured_policy_bank,v4,6101,95.0,0.12806156277656555,0.27916283912218554,0.12806156277656555,0.24919942021369934,0.03648373857140541
label_mar,structured_policy_bank,v4,6101,100.0,0.1275242567062378,0.2761687041656069,0.1275242567062378,0.26512622833251953,0.03619704768061638
label_mar,site_only_dro,v5_site,6101,5.0,0.49638909101486206,0.48656064689292505,0.49616512656211853,0.4966130256652832,0.15741346776485443
label_mar,site_only_dro,v5_site,6101,10.0,0.32259422540664673,0.3711004577624309,0.3222571611404419,0.32293128967285156,0.09039806574583054
label_mar,site_only_dro,v5_site,6101,15.0,0.24007804691791534,0.32188461715111166,0.2398328334093094,0.2403232604265213,0.06423522531986237
label_mar,site_only_dro,v5_site,6101,20.0,0.20496191084384918,0.3006949240396991,0.20480482280254364,0.20511899888515472,0.05400669574737549
label_mar,site_only_dro,v5_site,6101,25.0,0.19094109535217285,0.2989749601931512,0.19079706072807312,0.19108514487743378,0.050711389631032944
label_mar,site_only_dro,v5_site,6101,30.0,0.17347866296768188,0.2915893736998153,0.17345203459262848,0.1735052913427353,0.04540691897273064
label_mar,site_only_dro,v5_site,6101,35.0,0.1691189408302307,0.28293013597085026,0.1689736247062683,0.1692642718553543,0.044950224459171295
label_mar,site_only_dro,v5_site,6101,40.0,0.16103067994117737,0.28189514714032016,0.16080708801746368,0.16125428676605225,0.04290204122662544
label_mar,site_only_dro,v5_site,6101,45.0,0.15480628609657288,0.2769863104235203,0.15446744859218597,0.15514512360095978,0.041014254093170166
label_mar,site_only_dro,v5_site,6101,50.0,0.15271660685539246,0.27356058815159334,0.1523645669221878,0.1530686467885971,0.04135454446077347
label_mar,site_only_dro,v5_site,6101,55.0,0.13564223051071167,0.27336807841100047,0.13538768887519836,0.13589678704738617,0.03526753932237625
label_mar,site_only_dro,v5_site,6101,60.0,0.13999024033546448,0.2777068046943951,0.13983212411403656,0.1401483565568924,0.03733391314744949
label_mar,site_only_dro,v5_site,6101,65.0,0.13692763447761536,0.27653685402329253,0.1365470439195633,0.13730822503566742,0.03683481737971306
label_mar,site_only_dro,v5_site,6101,70.0,0.13930514454841614,0.2759273217881353,0.13887277245521545,0.13973751664161682,0.037852708250284195
label_mar,site_only_dro,v5_site,6101,75.0,0.1406002789735794,0.2792630814968624,0.1403929442167282,0.1408076137304306,0.03871729597449303
label_mar,site_only_dro,v5_site,6101,80.0,0.1345263421535492,0.27902472514939125,0.13422264158725739,0.134830042719841,0.03754856809973717
label_mar,site_only_dro,v5_site,6101,85.0,0.1398334950208664,0.27276212302158087,0.13961486518383026,0.14005212485790253,0.03899886831641197
label_mar,site_only_dro,v5_site,6101,90.0,0.13210844993591309,0.27427979941688263,0.13190028071403503,0.13231663405895233,0.0365082286298275
label_mar,site_only_dro,v5_site,6101,95.0,0.1393325924873352,0.27613329539919973,0.13922744989395142,0.1394377201795578,0.03918228670954704
label_mar,site_only_dro,v5_site,6101,100.0,0.1255568414926529,0.2726695740426083,0.1253635436296463,0.12575013935565948,0.03478509932756424
label_mar,mask_only_dro,v5_mask,6101,5.0,0.5333313941955566,0.5020475119097839,0.5316230058670044,0.5350397229194641,0.1736440658569336
label_mar,mask_only_dro,v5_mask,6101,10.0,0.3467741012573242,0.3846487797194925,0.34208184480667114,0.3514663279056549,0.09779373556375504
label_mar,mask_only_dro,v5_mask,6101,15.0,0.26710015535354614,0.3460445202916272,0.26134055852890015,0.2728597819805145,0.0727059543132782
label_mar,mask_only_dro,v5_mask,6101,20.0,0.2182382345199585,0.3319799457025767,0.212187260389328,0.22428922355175018,0.05766469985246658
label_mar,mask_only_dro,v5_mask,6101,25.0,0.1948850452899933,0.304448908615602,0.1891317069530487,0.20063839852809906,0.050735607743263245
label_mar,mask_only_dro,v5_mask,6101,30.0,0.18166550993919373,0.29034556539952616,0.17636685073375702,0.18696418404579163,0.047634486109018326
label_mar,mask_only_dro,v5_mask,6101,35.0,0.1679309904575348,0.2790902454199129,0.16385112702846527,0.1720108538866043,0.044033315032720566
label_mar,mask_only_dro,v5_mask,6101,40.0,0.17300081253051758,0.26897684427330604,0.1669178605079651,0.17908377945423126,0.04537692293524742
label_mar,mask_only_dro,v5_mask,6101,45.0,0.16551169753074646,0.26372761893879326,0.1592361479997635,0.17178726196289062,0.04317285120487213
label_mar,mask_only_dro,v5_mask,6101,50.0,0.15495765209197998,0.26740783619989306,0.15001000463962555,0.1599052995443344,0.0404345877468586
label_mar,mask_only_dro,v5_mask,6101,55.0,0.15583860874176025,0.2667256816329784,0.15139447152614594,0.16028276085853577,0.041716381907463074
label_mar,mask_only_dro,v5_mask,6101,60.0,0.14673826098442078,0.2597898458903311,0.14280010759830475,0.1506763994693756,0.03945493698120117
label_mar,mask_only_dro,v5_mask,6101,65.0,0.14818571507930756,0.25949814805969934,0.14244014024734497,0.15393128991127014,0.03998538479208946
label_mar,mask_only_dro,v5_mask,6101,70.0,0.1433345377445221,0.2570226811885593,0.13855049014091492,0.14811860024929047,0.03836303949356079
label_mar,mask_only_dro,v5_mask,6101,75.0,0.13896703720092773,0.2649612729560097,0.13617046177387238,0.1417635977268219,0.037935104221105576
label_mar,mask_only_dro,v5_mask,6101,80.0,0.13596709072589874,0.2670768259419736,0.1323951780796051,0.13953900337219238,0.03727734088897705
label_mar,mask_only_dro,v5_mask,6101,85.0,0.13823528587818146,0.26049825084040945,0.13386216759681702,0.1426084041595459,0.038120295852422714
label_mar,mask_only_dro,v5_mask,6101,90.0,0.13947759568691254,0.2567081245079,0.1347455233335495,0.14420966804027557,0.03854506090283394
label_mar,mask_only_dro,v5_mask,6101,95.0,0.13232110440731049,0.25949887025425705,0.12760493159294128,0.1370372772216797,0.03655184432864189
label_mar,mask_only_dro,v5_mask,6101,100.0,0.13559576869010925,0.2645998607900821,0.13113737106323242,0.14005418121814728,0.037658557295799255
label_mar,site_mask_dro,v5,6101,5.0,0.47678494453430176,0.45145874156164145,0.474204957485199,0.47936496138572693,0.14965714514255524
label_mar,site_mask_dro,v5,6101,10.0,0.30759549140930176,0.34058404196654346,0.30325403809547424,0.3119369447231293,0.08546563237905502
label_mar,site_mask_dro,v5,6101,15.0,0.23513163626194,0.31159704674747424,0.22962787747383118,0.24063539505004883,0.0635693147778511
label_mar,site_mask_dro,v5,6101,20.0,0.20151525735855103,0.31002963996817634,0.19741153717041016,0.2056189626455307,0.0547759011387825
label_mar,site_mask_dro,v5,6101,25.0,0.19391559064388275,0.314082907517952,0.1870306134223938,0.2008005678653717,0.0513574555516243
label_mar,site_mask_dro,v5,6101,30.0,0.1774311363697052,0.29575465618494784,0.17277295887470245,0.18208932876586914,0.04748576506972313
label_mar,site_mask_dro,v5,6101,35.0,0.1708689033985138,0.2820548246213085,0.16527986526489258,0.17645792663097382,0.04477827623486519
label_mar,site_mask_dro,v5,6101,40.0,0.16422691941261292,0.2840776861630656,0.1596481055021286,0.16880574822425842,0.04349924623966217
label_mar,site_mask_dro,v5,6101,45.0,0.15868669748306274,0.2854323631712164,0.15424826741218567,0.163125142455101,0.04211395978927612
label_mar,site_mask_dro,v5,6101,50.0,0.1615748405456543,0.27711974484569196,0.15679216384887695,0.16635751724243164,0.043414406478405
label_mar,site_mask_dro,v5,6101,55.0,0.15321946144104004,0.27425505885329915,0.14775466918945312,0.15868425369262695,0.040687933564186096
label_mar,site_mask_dro,v5,6101,60.0,0.14223936200141907,0.27113695914743335,0.13730306923389435,0.1471756547689438,0.03784550353884697
label_mar,site_mask_dro,v5,6101,65.0,0.146517813205719,0.26838634302472847,0.1418124884366989,0.15122313797473907,0.03989953547716141
label_mar,site_mask_dro,v5,6101,70.0,0.1520424783229828,0.2649737525054507,0.14624585211277008,0.1578391045331955,0.041573356837034225
label_mar,site_mask_dro,v5,6101,75.0,0.14506693184375763,0.266010857753951,0.14097242057323456,0.1491614431142807,0.03957044333219528
label_mar,site_mask_dro,v5,6101,80.0,0.14185011386871338,0.26883853084527426,0.13633590936660767,0.14736433327198029,0.03816251829266548
label_mar,site_mask_dro,v5,6101,85.0,0.13892477750778198,0.264683640430772,0.13320502638816833,0.14464454352855682,0.03740387037396431
label_mar,site_mask_dro,v5,6101,90.0,0.13676729798316956,0.2677918272856757,0.13080628216266632,0.14272832870483398,0.03673546388745308
label_mar,site_mask_dro,v5,6101,95.0,0.1296142041683197,0.27112297239550154,0.12577080726623535,0.13345761597156525,0.035840798169374466
label_mar,site_mask_dro,v5,6101,100.0,0.13148772716522217,0.26251488400134354,0.126001238822937,0.13697420060634613,0.03562513366341591
label_mar,site_mask_dro_ane,v7,6101,5.0,0.531272292137146,0.48833694644197345,0.5136424899101257,0.5156136751174927,0.16644230484962463
label_mar,site_mask_dro_ane,v7,6101,10.0,0.3567526936531067,0.38852783553599246,0.343362957239151,0.34998199343681335,0.1008022204041481
label_mar,site_mask_dro_ane,v7,6101,15.0,0.2764208912849426,0.35848595914759473,0.26485341787338257,0.2731679081916809,0.0741022601723671
label_mar,site_mask_dro_ane,v7,6101,20.0,0.24369943141937256,0.3379986256068157,0.23178546130657196,0.24275045096874237,0.06431479007005692
label_mar,site_mask_dro_ane,v7,6101,25.0,0.21368525922298431,0.32803062269622185,0.20256702601909637,0.21388421952724457,0.05459635704755783
label_mar,site_mask_dro_ane,v7,6101,30.0,0.21298792958259583,0.3208631652541187,0.20066557824611664,0.21428047120571136,0.05514902621507645
label_mar,site_mask_dro_ane,v7,6101,35.0,0.1905064433813095,0.308547478818218,0.18057557940483093,0.19059668481349945,0.04920321702957153
label_mar,site_mask_dro_ane,v7,6101,40.0,0.1824568510055542,0.3069373230671537,0.17170827090740204,0.1838081330060959,0.04698648303747177
label_mar,site_mask_dro_ane,v7,6101,45.0,0.1759275645017624,0.3027560488314682,0.1650453358888626,0.1777539700269699,0.04527907818555832
label_mar,site_mask_dro_ane,v7,6101,50.0,0.16831208765506744,0.29816312572805503,0.15881706774234772,0.16906939446926117,0.04368852451443672
label_mar,site_mask_dro_ane,v7,6101,55.0,0.1637599766254425,0.29240990921430765,0.152964785695076,0.16607485711574554,0.04240160807967186
label_mar,site_mask_dro_ane,v7,6101,60.0,0.16732171177864075,0.2906643420625137,0.15480920672416687,0.17125998437404633,0.04287119582295418
label_mar,site_mask_dro_ane,v7,6101,65.0,0.15579257905483246,0.28818402387086683,0.1460990607738495,0.15726228058338165,0.041118960827589035
label_mar,site_mask_dro_ane,v7,6101,70.0,0.14912909269332886,0.28112436987236306,0.1401299685239792,0.15036563575267792,0.03881289064884186
label_mar,site_mask_dro_ane,v7,6101,75.0,0.14507625997066498,0.2809002287265462,0.13562138378620148,0.1470002681016922,0.037654269486665726
label_mar,site_mask_dro_ane,v7,6101,80.0,0.14968958497047424,0.2799427802620097,0.13918018341064453,0.15235352516174316,0.03922734037041664
label_mar,site_mask_dro_ane,v7,6101,85.0,0.1491737812757492,0.28125876437992314,0.13878507912158966,0.1516476720571518,0.039574034512043
label_mar,site_mask_dro_ane,v7,6101,90.0,0.13764265179634094,0.27950409356468653,0.1287098526954651,0.1393905133008957,0.03592454642057419
label_mar,site_mask_dro_ane,v7,6101,95.0,0.14609549939632416,0.2765950208240596,0.13691669702529907,0.14742250740528107,0.03925909474492073
label_mar,site_mask_dro_ane,v7,6101,100.0,0.14007757604122162,0.2792951360496484,0.1291017234325409,0.14365921914577484,0.036971136927604675
label_mar,pooled_erm,v0,6102,5.0,0.4191944897174835,0.5444900382598319,0.4191944897174835,0.4191944897174835,0.12927010655403137
label_mar,pooled_erm,v0,6102,10.0,0.26272881031036377,0.404103535494444,0.26272881031036377,0.26272881031036377,0.06961370259523392
label_mar,pooled_erm,v0,6102,15.0,0.18526332080364227,0.3758596914361768,0.18526332080364227,0.18526332080364227,0.04586942493915558
label_mar,pooled_erm,v0,6102,20.0,0.16548924148082733,0.37826709798190206,0.16548924148082733,0.16548924148082733,0.04230349510908127
label_mar,pooled_erm,v0,6102,25.0,0.14572201669216156,0.37763561163127835,0.14572201669216156,0.14572201669216156,0.03672316297888756
label_mar,pooled_erm,v0,6102,30.0,0.11879479140043259,0.3679548884208267,0.11879479140043259,0.11879479140043259,0.028352616354823112
label_mar,pooled_erm,v0,6102,35.0,0.12068730592727661,0.3663802447595663,0.12068730592727661,0.12068730592727661,0.030690182000398636
label_mar,pooled_erm,v0,6102,40.0,0.11906592547893524,0.36408836576938164,0.11906592547893524,0.11906592547893524,0.029757803305983543
label_mar,pooled_erm,v0,6102,45.0,0.09526509791612625,0.3986887237294,0.09526509791612625,0.09526509791612625,0.023526016622781754
label_mar,pooled_erm,v0,6102,50.0,0.10765357315540314,0.37696155288187994,0.10765357315540314,0.10765357315540314,0.02766234800219536
label_mar,pooled_erm,v0,6102,55.0,0.08733484148979187,0.38013928190131285,0.08733484148979187,0.08733484148979187,0.021528134122490883
label_mar,pooled_erm,v0,6102,60.0,0.08746863901615143,0.3648297384045386,0.08746863901615143,0.08746863901615143,0.022065838798880577
label_mar,pooled_erm,v0,6102,65.0,0.07853209227323532,0.35418417833007443,0.07853209227323532,0.07853209227323532,0.019784048199653625
label_mar,pooled_erm,v0,6102,70.0,0.08519453555345535,0.3611851789478314,0.08519453555345535,0.08519453555345535,0.02296449989080429
label_mar,pooled_erm,v0,6102,75.0,0.08160093426704407,0.36715882981640524,0.08160093426704407,0.08160093426704407,0.02156614139676094
label_mar,pooled_erm,v0,6102,80.0,0.07820544391870499,0.3664286214158712,0.07820544391870499,0.07820544391870499,0.019037337973713875
label_mar,pooled_erm,v0,6102,85.0,0.06816045194864273,0.36875211955877685,0.06816045194864273,0.06816045194864273,0.018078699707984924
label_mar,pooled_erm,v0,6102,90.0,0.06536245346069336,0.3661724700852954,0.06536245346069336,0.06536245346069336,0.016055354848504066
label_mar,pooled_erm,v0,6102,95.0,0.06725625693798065,0.385159630718898,0.06725625693798065,0.06725625693798065,0.017768433317542076
label_mar,pooled_erm,v0,6102,100.0,0.05738828703761101,0.38494532106867363,0.05738828703761101,0.05738828703761101,0.014217968098819256
label_mar,prior_separated,v2,6102,5.0,0.43920597434043884,0.47552310034101275,0.43920597434043884,0.44678235054016113,0.13144907355308533
label_mar,prior_separated,v2,6102,10.0,0.25664007663726807,0.3732741314568976,0.25664007663726807,0.2569428086280823,0.06319936364889145
label_mar,prior_separated,v2,6102,15.0,0.1870514303445816,0.32983853141672015,0.1870514303445816,0.19638726115226746,0.043546900153160095
label_mar,prior_separated,v2,6102,20.0,0.15521985292434692,0.3143313663114231,0.15521985292434692,0.1713009923696518,0.03513889014720917
label_mar,prior_separated,v2,6102,25.0,0.13004931807518005,0.3107275382981993,0.13004931807518005,0.14746254682540894,0.02889884077012539
label_mar,prior_separated,v2,6102,30.0,0.12065953761339188,0.3127610043307183,0.12065953761339188,0.1307552456855774,0.027469638735055923
label_mar,prior_separated,v2,6102,35.0,0.11283952742815018,0.3141298785193824,0.11283952742815018,0.1255350410938263,0.025219719856977463
label_mar,prior_separated,v2,6102,40.0,0.09922833740711212,0.3212918316203124,0.09922833740711212,0.11229584366083145,0.02218855358660221
label_mar,prior_separated,v2,6102,45.0,0.0978965014219284,0.32945390358689575,0.0978965014219284,0.10819187760353088,0.02243056520819664
label_mar,prior_separated,v2,6102,50.0,0.09463278949260712,0.3506856479079286,0.09463278949260712,0.10614984482526779,0.02166031114757061
label_mar,prior_separated,v2,6102,55.0,0.0851612389087677,0.32371863243075877,0.0851612389087677,0.09597596526145935,0.019901134073734283
label_mar,prior_separated,v2,6102,60.0,0.07519873976707458,0.3327853599761543,0.07519873976707458,0.08313453197479248,0.01605108566582203
label_mar,prior_separated,v2,6102,65.0,0.0870380848646164,0.32307091898018375,0.0870380848646164,0.10396958887577057,0.020952900871634483
label_mar,structured_policy_bank,v4,6102,5.0,0.4604652225971222,0.47828168966348317,0.4604652225971222,0.5825424790382385,0.14295373857021332
label_mar,structured_policy_bank,v4,6102,10.0,0.3146447241306305,0.35948205851731097,0.3146447241306305,0.4764772057533264,0.08968211710453033
label_mar,structured_policy_bank,v4,6102,15.0,0.2540154457092285,0.3299030910626143,0.2540154457092285,0.42473119497299194,0.07185585051774979
label_mar,structured_policy_bank,v4,6102,20.0,0.22207196056842804,0.30185237807631643,0.22207196056842804,0.3553500175476074,0.06221609190106392
label_mar,structured_policy_bank,v4,6102,25.0,0.19280579686164856,0.28632238087777084,0.19280579686164856,0.3023185729980469,0.05305967107415199
label_mar,structured_policy_bank,v4,6102,30.0,0.18871551752090454,0.2738618881202437,0.18871551752090454,0.3054744005203247,0.05213375762104988
label_mar,structured_policy_bank,v4,6102,35.0,0.17504361271858215,0.2633995845780779,0.17504361271858215,0.32368171215057373,0.048117559403181076
label_mar,structured_policy_bank,v4,6102,40.0,0.1726924479007721,0.26227284991342936,0.1726924479007721,0.30721649527549744,0.047659292817115784
label_mar,structured_policy_bank,v4,6102,45.0,0.16710339486598969,0.25680014494373576,0.16710339486598969,0.34302133321762085,0.04650712013244629
label_mar,structured_policy_bank,v4,6102,50.0,0.1570722460746765,0.25454324392637007,0.1570722460746765,0.29362058639526367,0.04335983470082283
label_mar,structured_policy_bank,v4,6102,55.0,0.1609531193971634,0.25416920485310784,0.1609531193971634,0.29725217819213867,0.045027103275060654
label_mar,structured_policy_bank,v4,6102,60.0,0.14453072845935822,0.25745062558158777,0.14453072845935822,0.27818500995635986,0.03955698013305664
label_mar,structured_policy_bank,v4,6102,65.0,0.15316973626613617,0.2576819340314827,0.15316973626613617,0.3243117332458496,0.042658086866140366
label_mar,structured_policy_bank,v4,6102,70.0,0.15068085491657257,0.25235877566369447,0.15068085491657257,0.2668394446372986,0.042607616633176804
label_mar,structured_policy_bank,v4,6102,75.0,0.1500004082918167,0.2521966515727773,0.1500004082918167,0.3242188096046448,0.04290952533483505
label_mar,structured_policy_bank,v4,6102,80.0,0.1463649868965149,0.25597702529348215,0.1463649868965149,0.3091225326061249,0.04140598699450493
label_mar,structured_policy_bank,v4,6102,85.0,0.14257298409938812,0.2558141918701321,0.14257298409938812,0.28426045179367065,0.04057810455560684
label_mar,structured_policy_bank,v4,6102,90.0,0.14151999354362488,0.25648083314822373,0.14151999354362488,0.2785800099372864,0.040113743394613266
label_mar,structured_policy_bank,v4,6102,95.0,0.14317160844802856,0.2546800388963179,0.14317160844802856,0.2899506688117981,0.04128089174628258
label_mar,structured_policy_bank,v4,6102,100.0,0.1386328488588333,0.2583173072053587,0.1386328488588333,0.2794223427772522,0.03997918590903282
label_mar,site_only_dro,v5_site,6102,5.0,0.49791473150253296,0.4881727938906273,0.4979119896888733,0.4979174733161926,0.16071537137031555
label_mar,site_only_dro,v5_site,6102,10.0,0.3045998811721802,0.3525319981460857,0.30456215143203735,0.3046376407146454,0.08441469818353653
label_mar,site_only_dro,v5_site,6102,15.0,0.2215641438961029,0.31762596595946185,0.2214565873146057,0.2216716855764389,0.05942918360233307
label_mar,site_only_dro,v5_site,6102,20.0,0.19887447357177734,0.31422637455944236,0.198823481798172,0.19892548024654388,0.05409351363778114
label_mar,site_only_dro,v5_site,6102,25.0,0.1867627203464508,0.3068893241039452,0.18663205206394196,0.18689337372779846,0.05038605257868767
label_mar,site_only_dro,v5_site,6102,30.0,0.17394936084747314,0.2931857109956747,0.17393608391284943,0.17396263778209686,0.047829482704401016
label_mar,site_only_dro,v5_site,6102,35.0,0.17436793446540833,0.28056787480771955,0.17428411543369293,0.17445173859596252,0.048175148665905
label_mar,site_only_dro,v5_site,6102,40.0,0.16545432806015015,0.27254957527324847,0.1654527187347412,0.1654559224843979,0.04590696096420288
label_mar,site_only_dro,v5_site,6102,45.0,0.16926176846027374,0.27273816175379123,0.16925744712352753,0.16926608979701996,0.04766080901026726
label_mar,site_only_dro,v5_site,6102,50.0,0.1620594561100006,0.27114460980148747,0.16201597452163696,0.16210292279720306,0.04569193348288536
label_mar,site_only_dro,v5_site,6102,55.0,0.15203723311424255,0.26962937329530035,0.15199828147888184,0.15207619965076447,0.042231786996126175
label_mar,site_only_dro,v5_site,6102,60.0,0.15153321623802185,0.2714891364238131,0.15143875777721405,0.15162768959999084,0.04239450767636299
label_mar,site_only_dro,v5_site,6102,65.0,0.1557508409023285,0.2687817193609219,0.1557508260011673,0.15575085580348969,0.0439048632979393
label_mar,site_only_dro,v5_site,6102,70.0,0.15005311369895935,0.2672704463781538,0.15002897381782532,0.15007725358009338,0.04222997650504112
label_mar,site_only_dro,v5_site,6102,75.0,0.15330012142658234,0.2683488675292628,0.1531457006931305,0.15345454216003418,0.04361921548843384
label_mar,site_only_dro,v5_site,6102,80.0,0.14409658312797546,0.2683059980898802,0.14396002888679504,0.14423313736915588,0.04063285142183304
label_mar,site_only_dro,v5_site,6102,85.0,0.14156025648117065,0.26541677898801685,0.14155954122543335,0.14156098663806915,0.03985939174890518
label_mar,site_only_dro,v5_site,6102,90.0,0.14145663380622864,0.26797372349874443,0.1413804292678833,0.14153282344341278,0.0402696318924427
label_mar,site_only_dro,v5_site,6102,95.0,0.14324811100959778,0.2671789912854737,0.14320257306098938,0.14329366385936737,0.04135870561003685
label_mar,site_only_dro,v5_site,6102,100.0,0.13920900225639343,0.2672291684058345,0.13920718431472778,0.1392108052968979,0.03967519849538803
label_mar,mask_only_dro,v5_mask,6102,5.0,0.4130788743495941,0.42797729745111235,0.4088216722011566,0.4173360764980316,0.12106511741876602
