scenario,experiment,variant,seed,fit_seed,best_epoch,parameter_count,true_prevalence,estimated_prevalence,prevalence_absolute_error,soft_bbse_estimated_prevalence,soft_bbse_prevalence_absolute_error,diagnostic_accepted,accepted_prior_lower,accepted_prior_upper,equal_n,equal_prevalence,equal_roc_auc,equal_average_precision,equal_log_loss,equal_balanced_log_loss,equal_brier,equal_balanced_brier,equal_accuracy,equal_balanced_accuracy,equal_f1,equal_precision,equal_recall,equal_sensitivity_at_80_specificity,equal_calibration_intercept,equal_calibration_slope,equal_aurc,adapted_n,adapted_prevalence,adapted_roc_auc,adapted_average_precision,adapted_log_loss,adapted_balanced_log_loss,adapted_brier,adapted_balanced_brier,adapted_accuracy,adapted_balanced_accuracy,adapted_f1,adapted_precision,adapted_recall,adapted_sensitivity_at_80_specificity,adapted_calibration_intercept,adapted_calibration_slope,adapted_aurc,soft_bbse_n,soft_bbse_prevalence,soft_bbse_roc_auc,soft_bbse_average_precision,soft_bbse_log_loss,soft_bbse_balanced_log_loss,soft_bbse_brier,soft_bbse_balanced_brier,soft_bbse_accuracy,soft_bbse_balanced_accuracy,soft_bbse_f1,soft_bbse_precision,soft_bbse_recall,soft_bbse_sensitivity_at_80_specificity,soft_bbse_calibration_intercept,soft_bbse_calibration_slope,soft_bbse_aurc,oracle_n,oracle_prevalence,oracle_roc_auc,oracle_average_precision,oracle_log_loss,oracle_balanced_log_loss,oracle_brier,oracle_balanced_brier,oracle_accuracy,oracle_balanced_accuracy,oracle_f1,oracle_precision,oracle_recall,oracle_sensitivity_at_80_specificity,oracle_calibration_intercept,oracle_calibration_slope,oracle_aurc
label_mar,site_only_dro,v5_site,6102,2902642683,85,10913,0.818,0.8017305923705376,0.016269407629462385,0.8363002037856344,0.01830020378563446,False,,,500.0,0.818,0.9764367661678175,0.994601449572341,0.2272884163504253,0.2059008125448783,0.06632090270173972,0.060789847370823644,0.916,0.9187511754748918,0.9468354430379747,0.9816272965879265,0.9144254278728606,0.9731051344743277,1.7603736893274988,0.9991470902043048,0.01901845620202626,500.0,0.818,0.9764367661678175,0.994601449572341,0.15860503888167346,0.24679173659010875,0.04794834672814187,0.0719079407861916,0.93,0.9016765630457562,0.9567367119901112,0.9675,0.9462102689486552,0.9731051344743277,0.36450074856407677,0.9991415054252102,0.008028321179349564,500.0,0.818,0.9764367661678175,0.994601449572341,0.1560226451167066,0.2654139256439364,0.04672421334695666,0.07654101291508766,0.932,0.8943550337193369,0.9582309582309583,0.9629629629629629,0.9535452322738386,0.9731051344743277,0.13089877325209764,0.9991223579387124,0.008217166108504368,500.0,0.818,0.9764367661678175,0.994601449572341,0.15713516139951106,0.2547482612846988,0.04732068712028003,0.07387408828083498,0.926,0.8906875520567452,0.9543773119605425,0.9626865671641791,0.9462102689486552,0.9731051344743277,0.25896893810853167,0.9991246226569526,0.00817019200849031
label_mar,mask_only_dro,v5_mask,6102,579318235,100,10913,0.818,0.8022563569432584,0.015743643056741585,0.8308141682456206,0.01281416824562065,False,,,500.0,0.818,0.9784249979849002,0.9951565816183464,0.22210097474403348,0.19528210966368142,0.06336171013518732,0.05598840208359104,0.918,0.9199736693624224,0.9481668773704172,0.981675392670157,0.9168704156479217,0.9682151589242054,1.8129067345734926,1.0419872872043265,0.02198864027927324,500.0,0.818,0.9784249979849002,0.9951565816183464,0.15284566833282934,0.2334898355095733,0.045994692066310815,0.06805002804319246,0.938,0.9108385502028533,0.9617755856966708,0.9701492537313433,0.9535452322738386,0.9682151589242054,0.3538057550038406,1.0420218229124667,0.007346401737606357,500.0,0.818,0.9784249979849002,0.9951565816183464,0.15066762672288223,0.2483835253178872,0.04522725321663881,0.07214650256224292,0.938,0.9065665385958784,0.9618696186961869,0.9678217821782178,0.9559902200488998,0.9682151589242054,0.15487180437550987,1.042025483468892,0.007308933858220547,500.0,0.818,0.9784249979849002,0.9951565816183464,0.1514719403002756,0.24115671304657194,0.04553296580935138,0.07015534418858067,0.938,0.9108385502028533,0.9617755856966708,0.9701492537313433,0.9535452322738386,0.9682151589242054,0.2470888701659754,1.0420362322028076,0.007374523308740233
label_mar,site_mask_dro,v5,6102,52124299,85,10913,0.818,0.7975915662227434,0.02040843377725654,0.8340702607193163,0.016070260719316387,False,,,500.0,0.818,0.9749321583062415,0.9941386334897834,0.22885560671752103,0.20783751623401858,0.0656104376396391,0.05954910494754914,0.914,0.9218006931943362,0.9453621346886912,0.9841269841269841,0.9095354523227384,0.9731051344743277,1.8247014986536436,0.9853005930343283,0.02720936738623183,500.0,0.818,0.9749321583062415,0.9941386334897834,0.1570279555540659,0.2381164711413733,0.046006307317043194,0.06714416576572363,0.932,0.8986270453263119,0.958128078817734,0.9652605459057072,0.9511002444987775,0.9731051344743277,0.4732688967596848,0.9853451051015457,0.00863302142724689,500.0,0.818,0.9749321583062415,0.9941386334897834,0.1533409520523912,0.254903232430737,0.044632319496305584,0.07150856255733178,0.936,0.901072033101373,0.9606879606879607,0.9654320987654321,0.9559902200488998,0.9731051344743277,0.23359332458781493,0.9852791996996061,0.00830103014512373,500.0,0.818,0.9749321583062415,0.9941386334897834,0.1547184992129147,0.24672346829992417,0.04518459279295184,0.0693789030466043,0.932,0.8986270453263119,0.958128078817734,0.9652605459057072,0.9511002444987775,0.9731051344743277,0.34376747991298107,0.9853346239638466,0.008398373354747503
label_mar,site_mask_dro_ane,v7,6102,3777183013,95,10913,0.818,0.8030333074747865,0.014966692525213432,0.8458748698279184,0.027874869827918425,False,,,500.0,0.818,0.9716542626078077,0.9927496873692288,0.22889956109158394,0.2093994668116807,0.06702735184774933,0.060031764371966924,0.91,0.9193557054192751,0.9426751592356688,0.9840425531914894,0.9046454767726161,0.9682151589242054,1.7489364352423813,1.0145431614544265,0.02047733444611324,500.0,0.818,0.9716542626078077,0.9927496873692288,0.15957340121193658,0.25091637924737104,0.046422089055295164,0.07008842092657763,0.938,0.9108385502028533,0.9617755856966708,0.9701492537313433,0.9535452322738386,0.9682151589242054,0.32312248533995336,1.0145254059985693,0.00990357446044809,500.0,0.818,0.9716542626078077,0.9927496873692288,0.15718636376319628,0.27623834348926396,0.04530998648676036,0.07676471227273962,0.942,0.9090115263709395,0.9644171779141104,0.9679802955665024,0.960880195599022,0.9682151589242054,0.02155886312045754,1.0145395164742605,0.009902827647452877,500.0,0.818,0.9716542626078077,0.9927496873692288,0.15833642840313067,0.258511330889101,0.04592712185034179,0.072060621287552,0.94,0.912061044090384,0.9630541871921182,0.9702233250620348,0.9559902200488998,0.9682151589242054,0.22421225582060633,1.0145289421036627,0.009825827961542456
label_mar,pooled_erm,v0,6103,3670302511,20,10913,0.814,0.8535494113913036,0.039549411391303635,0.8661869425469764,0.05218694254697642,True,0.85,0.85,500.0,0.814,0.966024675702095,0.9891973536878129,0.20863807806132342,0.24459697332324462,0.06008758796248635,0.06745910086648878,0.922,0.9189057092282898,0.9506953223767383,0.9791666666666666,0.9238329238329238,0.9656019656019657,1.1077595227756618,1.0531534806462015,0.015262412928163065,500.0,0.814,0.966024675702095,0.9891973536878129,0.1918233443386036,0.41495440022963254,0.05361115312887244,0.11309601869413699,0.934,0.8806504451665742,0.9597069597069597,0.9538834951456311,0.9656019656019657,0.9656019656019657,-0.7486657877129832,1.0531837048663053,0.013812163639607475,500.0,0.814,0.966024675702095,0.9891973536878129,0.1962912558346452,0.43452603897954256,0.055144989461605634,0.1200498456800333,0.928,0.8645214129085097,0.9562043795620438,0.946987951807229,0.9656019656019657,0.9656019656019657,-0.8592197799010627,1.0531726835629558,0.014085101281770701,500.0,0.814,0.966024675702095,0.9891973536878129,0.18284313056491833,0.3676908632765225,0.05088126105989486,0.09734060041453559,0.938,0.8996988190536578,0.9618696186961869,0.9630541871921182,0.9606879606879607,0.9656019656019657,-0.44709911738511604,1.053132282737047,0.013543530667484505
label_mar,prior_separated,v2,6103,3030418722,10,10913,0.814,0.7689231300624222,0.04507686993757776,0.8031651568349577,0.01083484316504224,False,,,500.0,0.814,0.9372803888932921,0.9838695065493943,0.3726147029554346,0.34142810081905717,0.10521874269689398,0.10376705969681045,0.876,0.86576312382764,0.9205128205128205,0.9624664879356568,0.8820638820638821,0.8943488943488943,1.8150441138686069,0.9646234869060613,0.08403474422643897,500.0,0.814,0.9372803888932921,0.9838695065493943,0.25170090335065587,0.37390939487473507,0.07311744136221077,0.11611503601989306,0.902,0.8485508969379937,0.9394313967861557,0.945273631840796,0.9336609336609336,0.8943488943488943,0.6553562304865933,0.9646056857206031,0.021840870361086222,500.0,0.814,0.9372803888932921,0.9838695065493943,0.2440955393180289,0.3925454467345635,0.07109674563270045,0.12102560063158041,0.9,0.8348788671369316,0.9385749385749386,0.9385749385749386,0.9385749385749386,0.8943488943488943,0.45860387392190616,0.9646139200605212,0.020182421189504366,500.0,0.814,0.9372803888932921,0.9838695065493943,0.2421937297810806,0.3997681988888783,0.07056513284999241,0.1228730430061708,0.904,0.8373358695939341,0.9411764705882353,0.9388753056234719,0.9434889434889435,0.8943488943488943,0.39105803706114006,0.964618008453395,0.02020533553470646
label_mar,structured_policy_bank,v4,6103,4206139744,80,10913,0.814,0.8295319426121125,0.015531942612112548,0.8403816359777175,0.026381635977717588,True,0.85,0.85,500.0,0.814,0.96747774167129,0.9912831275071368,0.20863364575368895,0.23928368083679996,0.05985895801790851,0.06828230697290225,0.918,0.9081530210562468,0.9482976040353089,0.9740932642487047,0.9238329238329238,0.972972972972973,1.2893718309706241,1.0309405882095608,0.014230066230734206,500.0,0.814,0.96747774167129,0.9912831275071368,0.16977737410857105,0.343480381553994,0.045446129389419034,0.08979355704919237,0.94,0.8884837917095981,0.9634146341463414,0.9564164648910412,0.9705159705159705,0.972972972972973,-0.3419068614103179,1.0309487937108195,0.011518801058351838,500.0,0.814,0.96747774167129,0.9912831275071368,0.17115082470716844,0.3534227564934883,0.045671804633118755,0.0923594444435271,0.94,0.8843359488520779,0.9635036496350365,0.9542168674698795,0.972972972972973,0.972972972972973,-0.42311144531357625,1.0309388112465352,0.011681200480027206,500.0,0.814,0.96747774167129,0.9912831275071368,0.16840236606517295,0.33088217046073276,0.04529662871332977,0.08662453801749614,0.94,0.8884837917095981,0.9634146341463414,0.9564164648910412,0.9705159705159705,0.972972972972973,-0.2325965752485584,1.030932808743953,0.011487159816796693
label_mar,site_only_dro,v5_site,6103,1560464163,95,10913,0.814,0.8086541070272286,0.005345892972771327,0.8363972833251507,0.022397283325150785,False,,,500.0,0.814,0.969221420834324,0.9924510217456716,0.2294124404230824,0.2373019419432287,0.06777201684398454,0.07086526649430386,0.912,0.9127632030857837,0.9440203562340967,0.978891820580475,0.9115479115479116,0.9606879606879607,1.4925621646583935,0.9384481533231266,0.018416325322124207,500.0,0.814,0.969221420834324,0.9924510217456716,0.17131958606709832,0.3016219078124348,0.04929545762031733,0.08457035986289223,0.932,0.8918654725106339,0.958128078817734,0.9604938271604938,0.9557739557739557,0.9606879606879607,0.13994968867819668,0.9384617605900731,0.010634329419982977,500.0,0.814,0.969221420834324,0.9924510217456716,0.17111326497455986,0.31976964578664546,0.04878718111892764,0.08897873557142898,0.93,0.8781934427095717,0.9571603427172583,0.9536585365853658,0.9606879606879607,0.9606879606879607,-0.03877154889965917,0.9384746659618038,0.010712605264603669,500.0,0.814,0.969221420834324,0.9924510217456716,0.17116032313488092,0.30477054686423855,0.049170178998364296,0.08533000726315099,0.932,0.8918654725106339,0.958128078817734,0.9604938271604938,0.9557739557739557,0.9606879606879607,0.10716543717858276,0.9384628288081156,0.010718582174147387
label_mar,mask_only_dro,v5_mask,6103,2603454324,95,10913,0.814,0.8132324632993876,0.000767536700612359,0.8494338296056233,0.03543382960562336,False,,,500.0,0.814,0.9737655544107157,0.9936651518473348,0.21036965661364979,0.21833004899872988,0.061211483656092865,0.06536353926957639,0.92,0.9176772079997886,0.9493670886075949,0.97911227154047,0.9213759213759214,0.9705159705159705,1.454441723696453,0.9635889366775704,0.016290311014890018,500.0,0.814,0.9737655544107157,0.9936651518473348,0.15916163082059562,0.28655072263592696,0.045722965933805926,0.08176164649213562,0.94,0.8926316345671185,0.9633251833740831,0.9586374695863747,0.9680589680589681,0.9705159705159705,0.036875640379970785,0.9635962898145718,0.009070199512137774,500.0,0.814,0.9737655544107157,0.9936651518473348,0.1603688424383938,0.3120098731480129,0.045671418276712374,0.08812075672284271,0.938,0.8789596047660564,0.9623329283110571,0.9519230769230769,0.972972972972973,0.9705159705159705,-0.21271433853940874,0.963596635756687,0.009208484568742015,500.0,0.814,0.9737655544107157,0.9936651518473348,0.15915828812788027,0.287007232708305,0.045715055590578,0.08187543372740785,0.942,0.8938601357956197,0.9645909645909646,0.9587378640776699,0.9705159705159705,0.9705159705159705,0.032020795802980784,0.9635693564698026,0.00907305914254429
label_mar,site_mask_dro,v5,6103,3199702085,100,10913,0.814,0.8101516632534531,0.003848336746546832,0.8383988213754214,0.024398821375421487,False,,,500.0,0.814,0.9670286121899025,0.9918723335497444,0.23605766688536306,0.24605391789194858,0.06947589767704135,0.07297039843180099,0.912,0.9127632030857837,0.9440203562340967,0.978891820580475,0.9115479115479116,0.9533169533169533,1.4584926605146595,0.9336725578819751,0.018963924799011867,500.0,0.814,0.9670286121899025,0.9918723335497444,0.1785997442587562,0.31696133963797396,0.051909484718826684,0.08868759938538917,0.926,0.8840321259676098,0.9543773119605425,0.9579207920792079,0.9508599508599509,0.9533169533169533,0.10365631378622436,0.9336889518104592,0.011450806351615361,500.0,0.814,0.9670286121899025,0.9918723335497444,0.17873004147365668,0.3369807112611478,0.051368027081394645,0.09342778307226873,0.924,0.874507939024068,0.9533169533169533,0.9533169533169533,0.9533169533169533,0.9533169533169533,-0.07872062388568019,0.9336839575195067,0.011247267405183914,500.0,0.814,0.9670286121899025,0.9918723335497444,0.1785174400821653,0.31939367215710374,0.051815473766270895,0.08925897550809092,0.926,0.8798842831100895,0.9544895448954489,0.9556650246305419,0.9533169533169533,0.9533169533169533,0.08011047862754633,0.9336899005962875,0.011396483187113721
label_mar,site_mask_dro_ane,v7,6103,346558163,100,10913,0.814,0.8512533861018319,0.03725338610183193,0.8816912832783016,0.06769128327830165,False,,,500.0,0.814,0.970648067422261,0.9930532827176914,0.1936900337278597,0.23852775965372777,0.056530687550150775,0.07070135777747538,0.92,0.9010858365697075,0.949874686716792,0.969309462915601,0.9312039312039312,0.9680589680589681,0.973434544181877,1.0113339959127798,0.01209706304924447,500.0,0.814,0.970648067422261,0.9930532827176914,0.18442205552271684,0.4057418099687527,0.05157342344235502,0.11305982989540272,0.94,0.8760402631370373,0.9636803874092009,0.9498806682577565,0.9778869778869779,0.9680589680589681,-0.7908233055142274,1.011335606389675,0.011599769834070885,500.0,0.814,0.970648067422261,0.9930532827176914,0.19592699940371916,0.4523699924319753,0.05474101987238201,0.126411517647253,0.938,0.8623682333359752,0.9626955475330926,0.9433962264150944,0.9828009828009828,0.9680589680589681,-1.0581117616527145,1.0113913990823744,0.012345369646424709,500.0,0.814,0.970648067422261,0.9930532827176914,0.17614531268562456,0.36476893058555904,0.04954496587018448,0.10194502956069161,0.938,0.8789596047660564,0.9623329283110571,0.9519230769230769,0.972972972972973,0.9680589680589681,-0.5195024561839964,1.011322790762395,0.01096127115074781
conditional_shift,pooled_erm,v0,6101,466778987,45,10913,0.784,0.6810558951398495,0.10294410486015049,0.6814511943916932,0.10254880560830681,True,0.65,0.7,500.0,0.784,0.8917469765684052,0.9592589295186593,0.5196744993843001,0.4647500706212496,0.1557794010042224,0.1420458628539447,0.81,0.8251606198034769,0.8682385575589459,0.9513677811550152,0.798469387755102,0.8341836734693877,1.6220410447942433,0.7228485200051998,0.18362497259424934,500.0,0.784,0.8917469765684052,0.9592589295186593,0.4176737490013685,0.46010574699922485,0.13290136429204494,0.14117394824671792,0.82,0.8147675736961452,0.8777173913043478,0.938953488372093,0.8239795918367347,0.8341836734693877,1.0736632787746763,0.7228461550641332,0.05740460091163005,500.0,0.784,0.8917469765684052,0.9592589295186593,0.41748647909593295,0.46015328564087077,0.13285175258650894,0.14117857423156902,0.82,0.8147675736961452,0.8777173913043478,0.938953488372093,0.8239795918367347,0.8341836734693877,1.0723474561735231,0.7228461836882488,0.05738147769175299,500.0,0.784,0.8917469765684052,0.9592589295186593,0.3740523319002306,0.48630040303370337,0.11932579480713815,0.14431438690871,0.836,0.8216175359032503,0.8900804289544236,0.9378531073446328,0.8469387755102041,0.8341836734693877,0.6901934382844487,0.7228506187536236,0.051860018425906276
conditional_shift,prior_separated,v2,6101,3012372192,45,10913,0.784,0.636928779310022,0.14707122068997802,0.6370137938993653,0.14698620610063473,True,0.6,0.65,500.0,0.784,0.9148715041572185,0.9737078583272885,0.5797524333933518,0.4673953805015712,0.15501083626635329,0.1340660074511275,0.828,0.8332860922146637,0.8825136612021858,0.95,0.8239795918367347,0.8494897959183674,2.0061379081572257,0.7006651100032841,0.19390292975485357,500.0,0.784,0.9148715041572185,0.9737078583272885,0.48131741771688724,0.43948260766154323,0.13650657856910914,0.1326259260029265,0.838,0.8296012849584278,0.8909825033647375,0.9430199430199431,0.8443877551020408,0.8494897959183674,1.6124600681248509,0.7007082247169293,0.1551317329873056,500.0,0.784,0.9148715041572185,0.9737078583272885,0.48126335346480426,0.4394732006626067,0.13649710542918825,0.1326266091769404,0.838,0.8296012849584278,0.8909825033647375,0.9430199430199431,0.8443877551020408,0.8494897959183674,1.6122026255048307,0.7007082546429675,0.1550898524557664,500.0,0.784,0.9148715041572185,0.9737078583272885,0.39648163811283804,0.44128603792872756,0.12099163534761495,0.135882585944094,0.844,0.8267195767195767,0.896,0.9385474860335196,0.8571428571428571,0.8494897959183674,1.102995498503808,0.7007084609996634,0.06384004524926634
conditional_shift,structured_policy_bank,v4,6101,2677695636,45,10913,0.784,0.6922238414642661,0.09177615853573395,0.6879776762080516,0.09602232379194842,True,0.65,0.7,500.0,0.784,0.8992110733182161,0.9638095932137518,0.4831945434702825,0.4408020232314702,0.1492874380074971,0.13592009577977238,0.806,0.8226095993953138,0.8650904033379694,0.9510703363914373,0.7933673469387755,0.8443877551020408,1.6032977693551165,0.7762450469572055,0.10592511825310534,500.0,0.784,0.8992110733182161,0.9638095932137518,0.380363070334878,0.4402706653852565,0.12043193565270732,0.13262468702635383,0.834,0.8236961451247166,0.8882907133243607,0.9401709401709402,0.8418367346938775,0.8443877551020408,0.9741161854107836,0.7762336322934823,0.05264159154701996,500.0,0.784,0.8992110733182161,0.9638095932137518,0.3822017710334911,0.43958203636300613,0.12102670452461727,0.13257263767662908,0.828,0.8198696145124716,0.8837837837837837,0.9396551724137931,0.8341836734693877,0.8443877551020408,0.9895269776457989,0.7762327974472071,0.052996269257113066,500.0,0.784,0.8992110733182161,0.9638095932137518,0.34589280643359627,0.46803416246000407,0.10785806156796435,0.13641548595861339,0.852,0.8251133786848073,0.9023746701846965,0.9344262295081968,0.8724489795918368,0.8443877551020408,0.6026528275109292,0.7762382929372822,0.04716230742581389
conditional_shift,site_only_dro,v5_site,6101,3154393303,95,10913,0.784,0.7044690840251768,0.0795309159748232,0.6983610171814912,0.08563898281850879,True,0.7,0.7,500.0,0.784,0.8958333333333333,0.9596340499885723,0.47332715906140105,0.44378428920832536,0.14489149647503188,0.13492719297910188,0.816,0.8323412698412699,0.8725761772853186,0.9545454545454546,0.8035714285714286,0.8545918367346939,1.518457300366979,0.7343726903316623,0.0938191177253509,500.0,0.784,0.8958333333333333,0.9596340499885723,0.3736160438221685,0.4514591194534187,0.11639064646113141,0.13297920991432183,0.844,0.8334278155706727,0.8954423592493298,0.943502824858757,0.8520408163265306,0.8545918367346939,0.8805281395181561,0.7343907275965659,0.05549797176173412,500.0,0.784,0.8958333333333333,0.9596340499885723,0.37596902047602987,0.45015531526540387,0.11716888556592132,0.13282999352046093,0.844,0.8334278155706727,0.8954423592493298,0.943502824858757,0.8520408163265306,0.8545918367346939,0.9019418946642792,0.734390841943231,0.056049624507767015,500.0,0.784,0.8958333333333333,0.9596340499885723,0.3470425863026642,0.4787279799587147,0.1065830753909213,0.1371565881253322,0.848,0.819208238851096,0.899736147757256,0.9316939890710383,0.8698979591836735,0.8545918367346939,0.5717916751436704,0.7343931129641281,0.04983343474372468
conditional_shift,mask_only_dro,v5_mask,6101,1857416084,100,10913,0.784,0.6814986128040579,0.10250138719594215,0.6782746780855011,0.1057253219144989,True,0.65,0.7,500.0,0.784,0.8861725245653815,0.962437968470029,0.5405531097788994,0.487806989760311,0.16101094131263774,0.14412496645069292,0.8,0.8221371882086168,0.8599439775910365,0.953416149068323,0.7831632653061225,0.8367346938775511,1.5148808459689318,0.623876330781645,0.1003648511657953,500.0,0.784,0.8861725245653815,0.962437968470029,0.44124645374692567,0.4834647367657947,0.13678721308385694,0.14231870763642396,0.828,0.8232237339380196,0.8834688346883469,0.9421965317919075,0.8316326530612245,0.8367346938775511,1.0403344716572342,0.6238758497143373,0.06330297612275529,500.0,0.784,0.8861725245653815,0.962437968470029,0.4427727624546827,0.4831176611818453,0.13719599083860765,0.14226856212113162,0.824,0.8206727135298564,0.8804347826086957,0.9418604651162791,0.826530612244898,0.8367346938775511,1.0495764566759551,0.6238759620833922,0.06380340066400064,500.0,0.784,0.8861725245653815,0.962437968470029,0.3971085440381345,0.5076876367611383,0.12379910212861378,0.14661480845720276,0.832,0.809004157218443,0.888,0.9301675977653632,0.8494897959183674,0.8367346938775511,0.7106334093545446,0.6238738835444512,0.052604989505165414
conditional_shift,site_mask_dro,v5,6101,569914397,90,10913,0.784,0.7050166973436346,0.07898330265636544,0.7013330041387271,0.08266699586127291,True,0.65,0.75,500.0,0.784,0.9053996598639455,0.9688558966893243,0.46837732155124867,0.4431076362674033,0.1454556409885661,0.13653759593863013,0.812,0.8297902494331066,0.8694444444444445,0.9542682926829268,0.798469387755102,0.8596938775510204,1.5207617556766824,0.7154715440089658,0.07930222057532549,500.0,0.784,0.9053996598639455,0.9688558966893243,0.3699529276080239,0.4504616565550482,0.11538967646960285,0.133150612506366,0.846,0.8313492063492063,0.897196261682243,0.9411764705882353,0.8571428571428571,0.8596938775510204,0.8973672781867178,0.7154655057707565,0.04811245094822734,500.0,0.784,0.9053996598639455,0.9688558966893243,0.3713586956142187,0.44970595035507815,0.11588666012658211,0.1330931420386251,0.844,0.8334278155706727,0.8954423592493298,0.943502824858757,0.8520408163265306,0.8596938775510204,0.9099914231180076,0.7154656347225693,0.04842487912923938,500.0,0.784,0.9053996598639455,0.9688558966893243,0.34347851886316105,0.47598233478584007,0.10504443520924513,0.13629552637514486,0.856,0.8209561602418746,0.9057591623036649,0.9301075268817204,0.8826530612244898,0.8596938775510204,0.59842539426196,0.7154715480282702,0.042197876911430184
conditional_shift,site_mask_dro_ane,v7,6101,1867422014,100,10913,0.784,0.7194842491106344,0.06451575088936568,0.7227408412006469,0.061259158799353175,True,0.7,0.75,500.0,0.784,0.9044075963718822,0.9687965018329817,0.4588855315665525,0.4431376403541257,0.14121880375130333,0.13579480398798088,0.82,0.8315381708238851,0.8760330578512396,0.9520958083832335,0.8112244897959183,0.8418367346938775,1.4012942392459038,0.6786002105122378,0.06896414585257761,500.0,0.784,0.9044075963718822,0.9687965018329817,0.3659003488820356,0.46429325515719244,0.1139905350816077,0.13746639837916325,0.842,0.8086734693877551,0.8959156785243741,0.9264305177111717,0.8673469387755102,0.8418367346938775,0.7621943329378872,0.6785875147658152,0.04616605218198885,500.0,0.784,0.9044075963718822,0.9687965018329817,0.36486486411662233,0.46526640535173575,0.11362423997775288,0.1376070439259336,0.842,0.8086734693877551,0.8959156785243741,0.9264305177111717,0.8673469387755102,0.8418367346938775,0.7511297162772155,0.6785985542695854,0.04594469734472496,500.0,0.784,0.9044075963718822,0.9687965018329817,0.34771698485348407,0.48987476130249963,0.1068713378557019,0.14140107269518054,0.858,0.8188775510204082,0.9074315514993481,0.928,0.8877551020408163,0.8418367346938775,0.5264979612367919,0.6785941850266554,0.04232204678176651
conditional_shift,pooled_erm,v0,6102,2967212841,35,10913,0.818,0.7305208168870672,0.08747918311293279,0.7264451501745118,0.09155484982548812,True,0.75,0.75,500.0,0.818,0.7909401112335097,0.9399431357253389,0.6387593528934024,0.6789657114105168,0.2051550608747642,0.21971052421327247,0.744,0.719632445793815,0.8288770053475936,0.9144542772861357,0.7579462102689487,0.5965770171149144,1.4190525419664086,0.4651093570964186,0.13767988242395024,500.0,0.818,0.7909401112335097,0.9399431357253389,0.5093031782609451,0.7529736375086103,0.16904580653027398,0.22831533930955356,0.758,0.7196458797925791,0.8405797101449275,0.9114285714285715,0.7799511002444988,0.5965770171149144,0.9552449815961284,0.46509912531508735,0.0823382007493334,500.0,0.818,0.7909401112335097,0.9399431357253389,0.5111235893425964,0.7504530656024717,0.16981320902683913,0.2280589432787334,0.758,0.7196458797925791,0.8405797101449275,0.9114285714285715,0.7799511002444988,0.5965770171149144,0.9648313535200593,0.46509889095465107,0.08243308946069869,500.0,0.818,0.7909401112335097,0.9399431357253389,0.47587547459955637,0.828939948543854,0.15100234719346659,0.23759863187054703,0.762,0.7007308095327656,0.8456549935149157,0.9005524861878453,0.7970660146699267,0.5965770171149144,0.720132560408602,0.46509030906521864,0.0802615460457441
conditional_shift,prior_separated,v2,6102,4174334607,25,10913,0.818,0.7408805992835062,0.0771194007164937,0.7190241389527822,0.09897586104721778,False,,,500.0,0.818,0.7343023724441817,0.9170447145249141,0.6826455736651043,0.7492906099456722,0.2146354979945063,0.2471835008136361,0.728,0.6714043902307961,0.820580474934037,0.8911174785100286,0.7603911980440098,0.4718826405867971,1.4343979607786495,0.39414564494952453,0.3015764119823485,500.0,0.818,0.7343023724441817,0.9170447145249141,0.549881259667277,0.8554624402735852,0.17769554792629608,0.2649469309267567,0.76,0.6738762460033854,0.8465473145780051,0.8873994638069705,0.8092909535452323,0.4718826405867971,1.0203332774478786,0.39413184389077904,0.1065385700780723,500.0,0.818,0.7343023724441817,0.9170447145249141,0.5589761365431005,0.8390337010334041,0.18125852379745977,0.2629240637754821,0.756,0.6714312582283242,0.8435897435897436,0.8867924528301887,0.80440097799511,0.4718826405867971,1.0640503045263434,0.39413561099380817,0.10901749268231473,500.0,0.818,0.7343023724441817,0.9170447145249141,0.5237386446043643,0.9348864211337289,0.163961916940597,0.274165726415158,0.768,0.653134151911658,0.8546365914786967,0.8766066838046273,0.8337408312958435,0.4718826405867971,0.8420867303642684,0.3941280842898528,0.10042485578007443
conditional_shift,structured_policy_bank,v4,6102,2593159396,100,10913,0.818,0.7086955597135052,0.10930444028649478,0.6989722816192463,0.11902771838075366,False,,,500.0,0.818,0.8205486445095247,0.9458978674202639,0.651053093490708,0.6138528252266262,0.19348066239293946,0.18847844125552238,0.748,0.7519815148177007,0.8288043478260869,0.9327217125382263,0.7457212713936431,0.6894865525672371,1.5627572558691936,0.4762735231721887,0.22541949228961994,500.0,0.818,0.8205486445095247,0.9458978674202639,0.5208776779304181,0.6453401991222085,0.16374418035600363,0.20027296866222577,0.796,0.7428732636556598,0.8688946015424165,0.9159891598915989,0.8264058679706602,0.6894865525672371,1.139351161046708,0.4762675494413342,0.09015462974981253,500.0,0.818,0.8205486445095247,0.9458978674202639,0.5260633377816967,0.6418796336532816,0.16504895729611707,0.19939952110470432,0.792,0.7404282758805987,0.865979381443299,0.9155313351498637,0.8215158924205379,0.6894865525672371,1.161563480438062,0.4762686378642223,0.09206284458097883,500.0,0.818,0.8205486445095247,0.9458978674202639,0.4683696352764357,0.709470289123843,0.14865218405277364,0.21416129394180256,0.802,0.7209086756764018,0.8751576292559899,0.9036458333333334,0.8484107579462102,0.6894865525672371,0.8470356088405421,0.47626459450643055,0.07561685599755572
