seed,epoch,objective,validation_score,valid_discrepancy,prior_mse,invalid_hinge,invalid_discrepancy,whitening_loss,anchor_loss
5064,70.0,0.2530515491962433,0.09231560310581699,0.0005500640836544335,0.0012771721230819821,0.03557097911834717,0.023400859907269478,0.11029667407274246,0.40924733877182007
5064,80.0,0.2502388656139374,0.09206345555139706,0.0005956953973509371,0.0012497055577114224,0.03507570922374725,0.0249785166233778,0.1117214560508728,0.40429121255874634
5064,90.0,0.24924735724925995,0.0919324855436571,0.0006852781516499817,0.001134986407123506,0.03446628525853157,0.027034543454647064,0.10746833682060242,0.4044279456138611
5064,100.0,0.24774032831192017,0.09188750988105313,0.0006835742969997227,0.0013094445457682014,0.033555012196302414,0.029745707288384438,0.1010836511850357,0.40416786074638367
5064,110.0,0.24455684423446655,0.09193747796816751,0.0007702792645432055,0.0013686185702681541,0.0324576161801815,0.03270905092358589,0.09674627333879471,0.40057140588760376
5064,120.0,0.24100789427757263,0.09203928916249424,0.0009354603826068342,0.0009923889301717281,0.03102915920317173,0.03703674301505089,0.09442901611328125,0.39721596240997314
5064,130.0,0.23916515707969666,0.09211608266923577,0.001025392790324986,0.0011029515881091356,0.030420109629631042,0.041076358407735825,0.09205646067857742,0.3948221206665039
5065,1.0,0.4114565849304199,0.12205059524567333,0.000326102803228423,0.0077947452664375305,0.04406885802745819,0.005931145045906305,0.05807284265756607,0.7069191932678223
5065,10.0,0.3794827163219452,0.1158188948436873,0.00036101823206990957,0.002347781788557768,0.04215817153453827,0.007841827347874641,0.05753965675830841,0.6577235460281372
5065,20.0,0.3493271768093109,0.11028403867967426,0.00041015175520442426,0.00265672174282372,0.038893599063158035,0.011272634379565716,0.05558757111430168,0.6036158800125122
5065,30.0,0.31706172227859497,0.10465027860482223,0.00047973671462386847,0.002967136213555932,0.034460071474313736,0.016422171145677567,0.05323181673884392,0.5476632118225098
5065,40.0,0.2889431416988373,0.09921726796892472,0.0005513015203177929,0.0028988441918045282,0.03250829875469208,0.021964602172374725,0.053905874490737915,0.4951882064342499
5065,50.0,0.26782673597335815,0.09509758562780918,0.0006381072453223169,0.0029973287601023912,0.03233335539698601,0.024169499054551125,0.06595349311828613,0.450525164604187
5065,60.0,0.25760799646377563,0.09296088548726403,0.0005936615052632987,0.0025255174841731787,0.032272014766931534,0.025361502543091774,0.09458909928798676,0.4255157709121704
5065,70.0,0.2560582160949707,0.09228400299907663,0.000581088534090668,0.002736777765676379,0.03202623128890991,0.026249535381793976,0.11931965500116348,0.4175642728805542
5065,80.0,0.253642201423645,0.09219328166218474,0.0006515304557979107,0.002611067146062851,0.03167630732059479,0.027399441227316856,0.12003151327371597,0.4134002923965454
5065,90.0,0.2518760561943054,0.09229326840722935,0.0005949292099103332,0.0027359582018107176,0.031365614384412766,0.028245272114872932,0.10764510929584503,0.41283005475997925
5065,100.0,0.24975675344467163,0.09241502770455554,0.0006590155535377562,0.002777751535177231,0.030959196388721466,0.030032172799110413,0.09959705173969269,0.4108021855354309
5065,110.0,0.2472236454486847,0.09249971453100443,0.0007418063469231129,0.0027565450873225927,0.030503049492836,0.03238299489021301,0.09586194902658463,0.4072721004486084
5066,1.0,0.3974215090274811,0.12141611325496342,0.00021865841699764132,0.0015070709632709622,0.04764562472701073,0.0023543762508779764,0.0584481880068779,0.6844106912612915
5066,10.0,0.37246450781822205,0.11657163054915146,0.00025412856484763324,0.0016802133759483695,0.04728681221604347,0.002713189460337162,0.05730908736586571,0.635024905204773
5066,20.0,0.3446298837661743,0.1109413040074287,0.00026792651624418795,0.001842780620791018,0.046373117715120316,0.0036268820986151695,0.05490730702877045,0.5813106298446655
5066,30.0,0.31442990899086,0.10555027672380675,0.00032933944021351635,0.0014327438548207283,0.04515285789966583,0.00484714237973094,0.05494330823421478,0.5240412950515747
5066,40.0,0.2903599739074707,0.10116853029467165,0.00036112722591497004,0.0017948938766494393,0.04344138503074646,0.0065586157143116,0.0681813582777977,0.47588884830474854
5066,50.0,0.27651500701904297,0.0985889644769486,0.0004644912260118872,0.0019275062950327992,0.04054148867726326,0.009458509273827076,0.10410479456186295,0.4463420510292053
5066,60.0,0.26866111159324646,0.09753373240819202,0.0006459293072111905,0.002068227156996727,0.036982856690883636,0.014241327531635761,0.1341976374387741,0.4310886859893799
5066,70.0,0.2652903199195862,0.09717107306933032,0.0007477758917957544,0.0022460154723376036,0.03504334017634392,0.019194992259144783,0.13184578716754913,0.4281371831893921
5066,80.0,0.26134148240089417,0.09707536000059919,0.0009397169924341142,0.0023300268221646547,0.034155163913965225,0.0225201603025198,0.11321596801280975,0.4251899719238281
5066,90.0,0.2585618495941162,0.09700617819325999,0.0009722014074213803,0.002111956709995866,0.03279067203402519,0.024735860526561737,0.10293875634670258,0.4247862696647644
5066,100.0,0.25640127062797546,0.09692363545764238,0.0011475159553810954,0.00214980891905725,0.032003019005060196,0.027402156963944435,0.09910289198160172,0.42238128185272217
5066,110.0,0.2548966109752655,0.09682926961686462,0.0010392374824732542,0.002266281982883811,0.031920138746500015,0.02898595668375492,0.09953204542398453,0.4194355010986328
5066,120.0,0.2530745565891266,0.09675691791344435,0.0010617029620334506,0.0020059843081980944,0.03178824484348297,0.029526017606258392,0.09622631967067719,0.4171919822692871
5066,130.0,0.2514423727989197,0.09665248887613416,0.0010652519995346665,0.002207836601883173,0.03164905682206154,0.03051670826971531,0.09497663378715515,0.4140450954437256
5066,140.0,0.25099238753318787,0.0965807753847912,0.0011381783988326788,0.0019746441394090652,0.031604330986738205,0.03151446208357811,0.09297352284193039,0.41395577788352966
5066,150.0,0.2507784962654114,0.0965450751595199,0.0011562922736629844,0.0017801736248657107,0.031291648745536804,0.03252088651061058,0.08930133283138275,0.4152405261993408
5066,160.0,0.2480015754699707,0.09650885376613588,0.0010981379309669137,0.001867068000137806,0.031143099069595337,0.033768270164728165,0.08639956265687943,0.41050663590431213
5066,170.0,0.24852275848388672,0.09648954921867699,0.0012012009974569082,0.0018585597863420844,0.030915314331650734,0.03591671213507652,0.08431652188301086,0.41223204135894775
5066,180.0,0.24822790920734406,0.09647207444068046,0.0014071018667891622,0.0019533135928213596,0.030791467055678368,0.03706645965576172,0.08285984396934509,0.41158008575439453
5066,190.0,0.24570107460021973,0.09650867118034512,0.001417479827068746,0.001973625272512436,0.03063943423330784,0.038537006825208664,0.08045414090156555,0.40725022554397583
5066,200.0,0.24559654295444489,0.09647285041864961,0.0015112065011635423,0.0017132643843069673,0.030084537342190742,0.04005939140915871,0.07958969473838806,0.40865713357925415
5066,210.0,0.24304300546646118,0.09648547929245979,0.0015156312147155404,0.0015074064722284675,0.029982691630721092,0.0424342155456543,0.0778307393193245,0.40450841188430786
5067,1.0,0.41421571373939514,0.1225167180877179,0.00025140264187939465,0.0015844665467739105,0.04788806661963463,0.0021119352895766497,0.057892732322216034,0.7174050211906433
5067,10.0,0.3805432915687561,0.11538475789420773,0.0002636889403220266,0.0008243068004958332,0.04728730022907257,0.00271270121447742,0.05735410377383232,0.6528651714324951
5067,20.0,0.34713587164878845,0.10928532037942204,0.00030487304320558906,0.0013958608033135533,0.04652978479862213,0.0034702124539762735,0.055532749742269516,0.5867041349411011
5067,30.0,0.31360071897506714,0.1033939419023227,0.00031270281760953367,0.0013090927386656404,0.045724064111709595,0.004275937099009752,0.0534406453371048,0.5218216180801392
5067,40.0,0.28504478931427,0.09831612936686725,0.00036104710306972265,0.001233613002113998,0.04431561008095741,0.005684392526745796,0.05579369515180588,0.467110276222229
5067,50.0,0.2633552849292755,0.09481195412226953,0.0004189161118119955,0.0011364059755578637,0.04247045889496803,0.007529542315751314,0.072028249502182,0.42425334453582764
5067,60.0,0.25128066539764404,0.09291432210593484,0.0004939704085700214,0.0010994364274665713,0.03902243450284004,0.010977563448250294,0.09987412393093109,0.4013548493385315
5067,70.0,0.24632781744003296,0.09209932941594162,0.0005497960955835879,0.0010914745507761836,0.03715555742383003,0.01536343153566122,0.12151730805635452,0.3907585144042969
5067,80.0,0.24363820254802704,0.09185632015578449,0.0006660085055045784,0.0011171222431585193,0.035571858286857605,0.01810143142938614,0.12116879224777222,0.38833266496658325
5067,90.0,0.23704415559768677,0.09169540441362187,0.0007713472587056458,0.0008879498927854002,0.033433400094509125,0.021533170714974403,0.11318644136190414,0.3812656104564667
5067,100.0,0.23346833884716034,0.09144959338009358,0.0008931913762353361,0.0008873427868820727,0.029359154403209686,0.026167092844843864,0.10562966763973236,0.3835313618183136
5067,110.0,0.23016822338104248,0.09107964001595975,0.0011391389416530728,0.0009096295107156038,0.027360597625374794,0.03220530226826668,0.10205540806055069,0.3811066150665283
5067,120.0,0.22792840003967285,0.0907644995371811,0.0011682948097586632,0.0009346060105599463,0.02656533755362034,0.03491069748997688,0.1009250357747078,0.3783353269100189
5067,130.0,0.2258121371269226,0.09065874150255696,0.0013260027626529336,0.0008360853535123169,0.026131153106689453,0.037086308002471924,0.09798174351453781,0.37544143199920654
5067,140.0,0.22565391659736633,0.0906879609101452,0.0011773284059017897,0.0010580491507425904,0.025674499571323395,0.037200164049863815,0.09685954451560974,0.37611618638038635
5067,150.0,0.22215476632118225,0.09078385180328041,0.0013210858451202512,0.001082103350199759,0.025185488164424896,0.0368412621319294,0.09430195391178131,0.37027180194854736
5067,160.0,0.2213117629289627,0.09085807782830671,0.0012344899587333202,0.0008830770384520292,0.024481797590851784,0.03628453612327576,0.0903502106666565,0.37135475873947144
5067,170.0,0.22091679275035858,0.09092810276197269,0.0013863855274394155,0.0009428721386939287,0.02355077676475048,0.03737694397568703,0.08947063982486725,0.37217938899993896
5068,1.0,0.4161199629306793,0.12263810254225974,0.0001631414779694751,0.001875032321549952,0.0477411262691021,0.0022588688880205154,0.058520592749118805,0.7209771871566772
5068,10.0,0.38840287923812866,0.1182085328764515,0.00017138240218628198,0.0007591768517158926,0.04719139263033867,0.0028086162637919188,0.05815299600362778,0.668931245803833
5068,20.0,0.36051422357559204,0.11306163270492106,0.00019340537255629897,0.0010558204958215356,0.04620198532938957,0.003798017045482993,0.0564112514257431,0.6148437857627869
5068,30.0,0.3322233557701111,0.1077285044186283,0.0002314543817192316,0.001264937804080546,0.044659748673439026,0.005340253468602896,0.05442652478814125,0.5612491369247437
5068,40.0,0.3041132390499115,0.10275937946862541,0.0002834996848832816,0.0014658450381830335,0.0418904609978199,0.00810953602194786,0.056678518652915955,0.509611189365387
5068,50.0,0.2801898121833801,0.09896783825242891,0.00032768433447927237,0.0015835511730983853,0.03728776425123215,0.012750677764415741,0.07184499502182007,0.467612624168396
5068,60.0,0.26818668842315674,0.09663434495450929,0.0004800730384886265,0.0014794529415667057,0.0348605252802372,0.01879209466278553,0.10240038484334946,0.4422532320022583
5068,70.0,0.26218611001968384,0.09563971521565691,0.0005196626880206168,0.0015772244660183787,0.03390495106577873,0.022729799151420593,0.12434825301170349,0.4274989068508148
5068,80.0,0.25943636894226074,0.09550856460118667,0.0006111598340794444,0.0015039537101984024,0.03264480084180832,0.026463182643055916,0.12127338349819183,0.4250982403755188
5068,90.0,0.25601470470428467,0.09572473119478672,0.0006891721859574318,0.0013371446402743459,0.03108089417219162,0.031199881806969643,0.11278422176837921,0.42325812578201294
5068,100.0,0.2545022964477539,0.09590890330728144,0.0007574454066343606,0.001635381137020886,0.030716881155967712,0.03433884307742119,0.10525230318307877,0.4217347204685211
5068,110.0,0.2532184422016144,0.0959878799971193,0.0008709096000529826,0.0015516368439421058,0.03031204454600811,0.03824881091713905,0.10238727927207947,0.42049023509025574
5069,1.0,0.41288089752197266,0.13140350671310444,0.0001634187065064907,0.005051624029874802,0.04772351682186127,0.0022764820605516434,0.058179277926683426,0.7082488536834717
5069,10.0,0.3876529633998871,0.1237831252597971,0.00018870308122131974,0.004388973582535982,0.04694958031177521,0.003050419269129634,0.05763503909111023,0.660724401473999
5069,20.0,0.35974031686782837,0.11792229508864693,0.00022540388454217464,0.003816572716459632,0.045933350920677185,0.0040666465647518635,0.05586158484220505,0.6083576679229736
5069,30.0,0.32947975397109985,0.11209208830841817,0.000248581898631528,0.003973768558353186,0.04425543174147606,0.005744569469243288,0.05353543162345886,0.5512968301773071
5069,40.0,0.2982093393802643,0.10637414709781297,0.000347554829204455,0.0035636473912745714,0.041824664920568466,0.008175336755812168,0.055035777390003204,0.4939398169517517
5069,50.0,0.2746513783931732,0.1018769966554828,0.00041664994205348194,0.003452541306614876,0.03910916671156883,0.011807505041360855,0.07073596864938736,0.449198842048645
5069,60.0,0.2618754804134369,0.09924803306348623,0.0005137778352946043,0.003367779776453972,0.03641706332564354,0.015934471040964127,0.10465118288993835,0.4222234785556793
5069,70.0,0.25520414113998413,0.09820387829095126,0.0006550802499987185,0.003887612372636795,0.03363711014389992,0.020482394844293594,0.12986722588539124,0.4080752432346344
5069,80.0,0.2514992356300354,0.09801507557276637,0.0007844454958103597,0.0034256549552083015,0.031904954463243484,0.025174619629979134,0.12738865613937378,0.4052906632423401
5069,90.0,0.24797198176383972,0.09807158631738275,0.0009010540670715272,0.0035274047404527664,0.029740678146481514,0.029022766277194023,0.11607615649700165,0.40439045429229736
5069,100.0,0.24122795462608337,0.0979956626193598,0.0013238353421911597,0.0033797489013522863,0.025853479281067848,0.03408607468008995,0.10595142841339111,0.40015149116516113
5069,110.0,0.24059522151947021,0.09784698598086834,0.001347064389847219,0.0030549520161002874,0.024613292887806892,0.038351595401763916,0.10369493812322617,0.4024208188056946
5069,120.0,0.2373782992362976,0.09772057542577386,0.0015073627000674605,0.003283972619101405,0.023499323055148125,0.04120935872197151,0.10250000655651093,0.3976752758026123
5069,130.0,0.23607653379440308,0.09757743636146188,0.0015978330047801137,0.003071438753977418,0.02341359294950962,0.04236091300845146,0.09936273843050003,0.3961147964000702
5069,140.0,0.23371121287345886,0.0974530098726973,0.0014102156274020672,0.0028143133968114853,0.023240715265274048,0.04183165356516838,0.09663078188896179,0.3931657671928406
5069,150.0,0.23422503471374512,0.09732609644997865,0.001385160256177187,0.0027074196841567755,0.022854650393128395,0.04121414199471474,0.09346076846122742,0.39586347341537476
5069,160.0,0.23224401473999023,0.09718948469962925,0.001291709835641086,0.0026716936845332384,0.022752271965146065,0.04170796275138855,0.09223311394453049,0.3926100730895996
5069,170.0,0.23107513785362244,0.09708470201585442,0.0012567740632221103,0.0028821968007832766,0.022493304684758186,0.040869079530239105,0.08964774757623672,0.39095619320869446
5069,180.0,0.22859807312488556,0.0969681539805606,0.0012038593413308263,0.003031025407835841,0.022138169035315514,0.04097886011004448,0.08614233881235123,0.3872215747833252
5069,190.0,0.2295231819152832,0.09682093616575002,0.001296424656175077,0.0026697488501667976,0.02172565460205078,0.04057523235678673,0.08615154772996902,0.3904323875904083
5069,200.0,0.22885611653327942,0.09675110259559005,0.0013271663337945938,0.002826019888743758,0.02112143486738205,0.04276615381240845,0.0860496237874031,0.389953076839447
5069,210.0,0.226862370967865,0.09668433647602798,0.0013320076977834105,0.0027540139853954315,0.02036721259355545,0.044671934098005295,0.08410442620515823,0.3879973888397217
5069,220.0,0.2256946563720703,0.09658960446249694,0.001328207436017692,0.0023898303043097258,0.01967737078666687,0.04531699791550636,0.08346128463745117,0.3879062533378601
5069,230.0,0.22495374083518982,0.09645597997587174,0.0014799358323216438,0.002698285738006234,0.018826322630047798,0.04629960283637047,0.08320443332195282,0.38725751638412476
5069,240.0,0.2246147096157074,0.09642487699165941,0.0013434258289635181,0.002424231730401516,0.018666354939341545,0.046484366059303284,0.08103539794683456,0.3881542980670929
5069,250.0,0.2233986109495163,0.09650931723881513,0.0013798560248687863,0.0023351076524704695,0.018613718450069427,0.04699042811989784,0.07865217328071594,0.3864094316959381
5069,260.0,0.22137396037578583,0.09650032550562174,0.0013893555151298642,0.0024448863696306944,0.018351184204220772,0.04695989564061165,0.0770673081278801,0.3829635977745056
5069,270.0,0.22032848000526428,0.09659516804385931,0.0012687563430517912,0.0023986005689948797,0.018138140439987183,0.04795965924859047,0.07410676032304764,0.3822246193885803
5070,1.0,0.40541693568229675,0.1194809222506592,0.00023340452753473073,0.0021142771001905203,0.0475994311273098,0.0024005731102079153,0.058718252927064896,0.6991959810256958
5070,10.0,0.3779567778110504,0.11534752882143949,0.00022115309548098594,0.0011560606071725488,0.04727151617407799,0.0027284855023026466,0.05818471685051918,0.6469791531562805
5070,20.0,0.3489980697631836,0.1102772757963976,0.0002650936658028513,0.0014660964952781796,0.04656970500946045,0.0034302957355976105,0.05632093921303749,0.5901301503181458
5070,30.0,0.3178268373012543,0.10467485261615367,0.00029535347130149603,0.0012155066942796111,0.045644789934158325,0.004355210345238447,0.054720524698495865,0.5303982496261597
5070,40.0,0.28948771953582764,0.09973184193950146,0.0003715397324413061,0.001413272344507277,0.04426109790802002,0.005738900508731604,0.06086590513586998,0.4747104048728943
5070,50.0,0.2720775306224823,0.09653416826040484,0.00042587160714901984,0.0013807355426251888,0.041899051517248154,0.008100948296487331,0.08692987263202667,0.43935778737068176
5070,60.0,0.2633466124534607,0.09510008210199886,0.0005179697764106095,0.0013104492099955678,0.039991747587919235,0.011116627603769302,0.12179312855005264,0.41869425773620605
5070,70.0,0.2595670819282532,0.09465814477298409,0.000651598209515214,0.0011737607419490814,0.03785605728626251,0.014184989966452122,0.13068155944347382,0.4136350154876709
5070,80.0,0.2536126375198364,0.09466901156120003,0.0008598312851972878,0.001069827121682465,0.03444955125451088,0.01856517232954502,0.11740439385175705,0.4109860062599182
5070,90.0,0.2510300874710083,0.0948043950018473,0.001000010990537703,0.0009890266228467226,0.03292977437376976,0.02314290963113308,0.10669178515672684,0.41088420152664185
5070,100.0,0.24863579869270325,0.0948726159404032,0.0010743256425485015,0.0009775416692718863,0.03186461701989174,0.026152925565838814,0.10168639570474625,0.40910136699676514
5070,110.0,0.24722963571548462,0.09478297436144204,0.001182862208224833,0.0009663972887210548,0.03135162219405174,0.028036264702677727,0.09861588478088379,0.40773433446884155
5071,1.0,0.41646963357925415,0.1249045947130071,0.00022258557146415114,0.005166253540664911,0.04727567732334137,0.0027243199292570353,0.05821901559829712,0.7159664034843445
5071,10.0,0.38217487931251526,0.11748675225244369,0.00025126614491455257,0.0029862094670534134,0.04658167064189911,0.0034183308016508818,0.057643286883831024,0.6531828045845032
5071,20.0,0.348769873380661,0.11152211902081036,0.00026875524781644344,0.0031828454229980707,0.0456903837621212,0.004309618379920721,0.05542905628681183,0.5881699919700623
5071,30.0,0.3155631422996521,0.10552627442521043,0.0003141170891467482,0.0029348607640713453,0.04419903829693794,0.005800964776426554,0.05429348722100258,0.5253715515136719
5071,40.0,0.2864931523799896,0.10045797312050127,0.0003460190200712532,0.0026076966896653175,0.042387064546346664,0.007612938527017832,0.06250761449337006,0.46980321407318115
5071,50.0,0.2667994499206543,0.09706076611182653,0.0004179525130894035,0.0024330157320946455,0.038944777101278305,0.01129209715873003,0.0896335244178772,0.4320807158946991
5071,60.0,0.2580495774745941,0.09528232879238203,0.0005071944324299693,0.002458343980833888,0.037953443825244904,0.015087957493960857,0.12356630712747574,0.40954792499542236
5071,70.0,0.25152185559272766,0.09459149948088452,0.0005704884533770382,0.002155470894649625,0.03652473911643028,0.017654893919825554,0.13655079901218414,0.39723217487335205
5071,80.0,0.24821481108665466,0.09436730685411021,0.0006397860706783831,0.0026325357612222433,0.034108974039554596,0.020875433459877968,0.13218732178211212,0.3952295482158661
5071,90.0,0.24361272156238556,0.09427138565806673,0.0007170632597990334,0.002433938439935446,0.032929323613643646,0.023732827976346016,0.12107808887958527,0.39084917306900024
5071,100.0,0.2417801320552826,0.09422719628782944,0.0008439409430138767,0.0025851542595773935,0.03166070953011513,0.026535265147686005,0.1146952211856842,0.3904415965080261
5071,110.0,0.2381628453731537,0.09421908434014767,0.0008901857654564083,0.0025841419119387865,0.03013233281672001,0.0288755614310503,0.10938774794340134,0.38723480701446533
5071,120.0,0.2366476058959961,0.09425207960885018,0.0010353079997003078,0.0023533159401267767,0.029491400346159935,0.03109085001051426,0.10750535875558853,0.3860341012477875
5071,130.0,0.2349136769771576,0.0943013645010069,0.001030737766996026,0.0023365954402834177,0.028744114562869072,0.03333466872572899,0.10358623415231705,0.3848872184753418
5071,140.0,0.232728511095047,0.09434618593659252,0.001208248664624989,0.0024143944028764963,0.02743411809206009,0.03604946658015251,0.10235133767127991,0.3828732371330261
