representation,mechanism,batch_size,episodes,seeds,acceptance_rate,prior_coverage,prior_mae,mean_set_width,mean_selective_coverage,mean_selective_error,zero_shot_bll,always_point_bll,gated_bll,prior_oracle_bll,zero_shot_log_loss,always_point_log_loss,gated_log_loss,prior_oracle_log_loss
hybrid,outcome_dependent_dropout,64,200,10,0.44,0.34,0.09725,0.17840909090909093,0.3878125,0.1424889258833896,0.442605493325903,0.5775474003355818,0.5457964945811155,0.5893996265077424,0.44687610865499766,0.38697193869130414,0.4230643302833424,0.3502519378263766
hybrid,outcome_dependent_dropout,128,200,10,0.33,0.285,0.0805,0.12954545454545455,0.30640625,0.1206130159606526,0.4552798999894169,0.5867367659909264,0.5482806367328835,0.6091931249073393,0.4525812258582604,0.3773192968615114,0.41922930552209137,0.34963769536350137
hybrid,outcome_dependent_dropout,256,200,10,0.215,0.18,0.08049999999999999,0.08255813953488372,0.20619140625,0.10897683074672819,0.45691607123469075,0.5768105943562485,0.5320929351528083,0.609678291183381,0.45683109642330455,0.37953811898273737,0.4252694199006373,0.3538722299875947
hybrid,outcome_dependent_dropout,512,200,10,0.155,0.11,0.07325,0.05161290322580645,0.151015625,0.09630741893685146,0.45648088659412905,0.5714781207043751,0.515106312065009,0.6082976155891943,0.4557933528641726,0.3767443622746592,0.42843287883488934,0.3530884399504426
hybrid,pure_label_shift,32,200,10,0.995,0.965,0.08074999999999999,0.3778894472361809,0.7665625,0.07770859956851038,0.4156637543556627,0.5691753305113346,0.5676486132927099,0.5573785320684613,0.4122172560727263,0.3230048295641946,0.3238307430060672,0.3046235264141912
hybrid,pure_label_shift,64,200,10,1.0,0.955,0.071,0.27475,0.836796875,0.09584257164316363,0.4255108499241805,0.5770201744840853,0.5770201744840853,0.5853155283077073,0.4243235617479778,0.33167750956169634,0.33167750956169634,0.31566770933133564
hybrid,pure_label_shift,128,200,10,1.0,0.94,0.049249999999999995,0.1925,0.889296875,0.10150651049002449,0.4147898789914412,0.581996648636955,0.581996648636955,0.5836854702942472,0.40970641416327686,0.31614338341185433,0.31614338341185433,0.30750785446364987
hybrid,pure_label_shift,256,200,10,1.0,0.965,0.033249999999999995,0.13924999999999998,0.91951171875,0.11089710098311394,0.4088748778849272,0.5567356380382916,0.5567356380382916,0.5701936142674271,0.4100238353506493,0.313254454501889,0.313254454501889,0.3086516728725474
hybrid,pure_label_shift,512,200,10,1.0,0.965,0.020749999999999998,0.09525,0.946455078125,0.1184517807977637,0.41225007582355166,0.555198146619408,0.555198146619408,0.5698635525901958,0.4143881778614258,0.3120262691556724,0.3120262691556724,0.30944734608343016
hybrid,support_translation,32,200,10,0.005,0.0,0.15425,0.0,0.005,0.25,0.4444290541506313,0.7353180068860865,0.4445213608779358,0.6107046939890497,0.43016770156784095,0.4431602065103926,0.4302971277598008,0.33846101818311725
hybrid,support_translation,64,200,10,0.0,0.0,0.16225,,0.0,,0.424914321422899,0.6853561968711958,0.424914321422899,0.5584863627587964,0.4213907080862384,0.438837275025965,0.4213907080862384,0.32763180028968447
hybrid,support_translation,128,200,10,0.0,0.0,0.15525,,0.0,,0.4371661551256696,0.6933426569839805,0.4371661551256696,0.5852989505991049,0.4308709913127909,0.4396492133881614,0.4308709913127909,0.3340541172804255
hybrid,support_translation,256,200,10,0.0,0.0,0.149,,0.0,,0.42881941208940866,0.6735360629328113,0.42881941208940866,0.5718917973364792,0.42561117209134,0.4294412930445662,0.42561117209134,0.332894330487492
hybrid,support_translation,512,200,10,0.0,0.0,0.154,,0.0,,0.43074131760957807,0.6809425199352482,0.43074131760957807,0.5709723932907272,0.4281860625072072,0.43649763887735604,0.4281860625072072,0.33385807531663775
hybrid,tail_contamination,32,200,10,0.98,0.91,0.10025,0.35331632653061223,0.76671875,0.09008988091105335,0.41491111858248897,0.5495332872123017,0.5479220076322172,0.5185610760589857,0.41682865112991946,0.347961946357334,0.34761972955598996,0.32569109834106963
hybrid,tail_contamination,64,200,10,0.99,0.91,0.0665,0.2535353535353535,0.840234375,0.107652911312538,0.42777413371674966,0.563650980224012,0.5612605851438123,0.5490400855297222,0.4381427117920906,0.3497288731282174,0.3509870566862582,0.3360611930837905
hybrid,tail_contamination,128,200,10,0.94,0.84,0.05025,0.17632978723404255,0.8430078125,0.11835206871213778,0.42807630555338405,0.5598666081391199,0.5490564233040064,0.5603081917327439,0.42844580577441216,0.3451001782656714,0.3518069646645128,0.3361377616646408
hybrid,tail_contamination,256,200,10,0.885,0.795,0.034749999999999996,0.1093220338983051,0.82740234375,0.12736754672791148,0.42545871987655715,0.5539156518461763,0.5410235467856929,0.5615788867864085,0.42498545245755337,0.339499127261173,0.3479132039405017,0.3347107499075311
hybrid,tail_contamination,512,200,10,0.835,0.7,0.026999999999999996,0.06407185628742515,0.804208984375,0.1359200228773834,0.42467588273527374,0.5457682501342983,0.5247600050407851,0.5588600081939061,0.42380132702828227,0.3347925845334439,0.34985923844389183,0.33163663422633877
hybrid,unidentifiable_concept_reversal,32,200,10,1.0,0.28,0.46175,0.376,0.7678125,0.9084337344761905,1.9616691688349432,2.1339402316018936,2.1339402316018936,2.0839888161336533,1.9734992227964023,2.693666353556209,2.693666353556209,1.568880156084561
hybrid,unidentifiable_concept_reversal,64,200,10,0.995,0.24,0.455,0.2693467336683417,0.84328125,0.9007901522000931,1.9654492328419366,2.1361965191346632,2.136164662309052,2.086534036973811,1.9900041904131935,2.7138174576086067,2.713858642217563,1.568884410984169
hybrid,unidentifiable_concept_reversal,128,200,10,0.995,0.16,0.45375,0.19472361809045227,0.882890625,0.890576293725666,1.9557795771560662,2.1046359869654125,2.104611404360256,2.0811823742112754,1.9757499267398237,2.6529687163619884,2.6528328711859115,1.5609675380767911
hybrid,unidentifiable_concept_reversal,256,200,10,1.0,0.14,0.4465,0.14049999999999999,0.91890625,0.8841176930974797,1.9716926536596886,2.0949756669644923,2.0949756669644923,2.1065397307880205,1.9672335855244794,2.604558129268241,2.604558129268241,1.5588557229088829
hybrid,unidentifiable_concept_reversal,512,200,10,1.0,0.085,0.45,0.10074999999999999,0.941650390625,0.8770274806468388,1.9583066488201586,2.0821394654982406,2.0821394654982406,2.09020403828194,1.9627544379171287,2.601353672009083,2.601353672009083,1.5528643388344694
learned,conditional_scale,32,200,10,0.965,0.875,0.10125,0.37176165803108807,0.74453125,0.14029859487453342,0.5452238740113918,0.6969399394530408,0.6779658760031598,0.6665567799593708,0.5598418171138215,0.4761619855119599,0.48211908233953904,0.4356345430349021
learned,conditional_scale,64,200,10,0.985,0.875,0.07475,0.2637055837563452,0.82921875,0.14612096303970962,0.5540008732521668,0.7135826156114246,0.7026101883179523,0.6881227577216245,0.5597595904633594,0.45426138165499225,0.4584473500320141,0.4320912285849875
learned,conditional_scale,128,200,10,0.985,0.86,0.05625,0.1812182741116751,0.8865234375,0.15709213467369784,0.5501741468649667,0.6852830720830342,0.6794509784536483,0.6824766409820667,0.5554140712237359,0.44182453835423613,0.446608750134364,0.428507166830269
learned,conditional_scale,256,200,10,0.95,0.85,0.040999999999999995,0.12631578947368421,0.88154296875,0.16343437524527918,0.5431602339714381,0.6719108979256874,0.659751261035494,0.671584255430265,0.5496255047877123,0.4362981449206319,0.4482503513172346,0.4265836694413444
learned,conditional_scale,512,200,10,0.94,0.825,0.0245,0.08058510638297872,0.897060546875,0.16751218176330537,0.5444851989086702,0.6673894209990759,0.6535665232871366,0.6711566059686228,0.5537762999339103,0.431520259619585,0.44618313048263575,0.4277382754850404
learned,conditional_translation,32,200,10,0.82,0.69,0.111,0.32103658536585367,0.64953125,0.12566604790378796,0.480686602248115,0.6575051039803719,0.6407247085554996,0.6270560272813022,0.4753694286566521,0.41320848184461473,0.435112016637065,0.363005346959511
learned,conditional_translation,64,200,10,0.695,0.56,0.08625,0.2143884892086331,0.603828125,0.1351403325738956,0.4657821451721477,0.607674503734847,0.5884259019025962,0.6171035565908063,0.46789768344407984,0.3887954179955123,0.41887703421303113,0.35794334314874243
learned,conditional_translation,128,200,10,0.53,0.415,0.0775,0.13443396226415094,0.491484375,0.13501641461450908,0.4743397557039913,0.6133332628579903,0.5887699121479213,0.6340384954937914,0.47245815876803754,0.38756411264136176,0.4301634041757629,0.3613698744816304
learned,conditional_translation,256,200,10,0.42,0.315,0.07975,0.09285714285714286,0.39951171875,0.13481335787694762,0.4829248529279473,0.62331045940181,0.5957364148246747,0.6447985385827542,0.47728321885456837,0.39262688693363734,0.43816294118085447,0.3631970011455221
learned,conditional_translation,512,200,10,0.335,0.305,0.073,0.06119402985074626,0.325576171875,0.11871245390219883,0.4762596725222793,0.6044716495816932,0.5718597953309021,0.6337350989806494,0.4739285281404965,0.3869364000152784,0.4320057329712013,0.3609361633903563
learned,covariance_shear,32,200,10,1.0,0.97,0.08574999999999999,0.37225,0.764375,0.09399832149053573,0.43984665458684,0.603094682863322,0.603094682863322,0.5698377236990414,0.441051478150455,0.36811368924035465,0.36811368924035465,0.3449787221081476
learned,covariance_shear,64,200,10,1.0,0.935,0.07275,0.27825,0.828984375,0.10395697774503088,0.41604901596882216,0.5406546499949804,0.5406546499949804,0.5334913792293862,0.43050247209446807,0.34927102029855456,0.34927102029855456,0.3329750358513749
learned,covariance_shear,128,200,10,1.0,0.965,0.04625,0.19099999999999998,0.88875,0.11653883536622475,0.4334347455645118,0.5783551066623792,0.5783551066623792,0.5727567438639588,0.43074863566592136,0.3440710601809935,0.3440710601809935,0.3379029594404318
learned,covariance_shear,256,200,10,1.0,0.96,0.033,0.13574999999999998,0.92109375,0.1265950876721591,0.4362356072477988,0.5696140554321241,0.5696140554321241,0.5752829066477309,0.43354782348873705,0.3433665445070343,0.3433665445070343,0.33974697537906623
learned,covariance_shear,512,200,10,0.995,0.9,0.02625,0.08869346733668342,0.94525390625,0.1334277802047035,0.4321265619652075,0.5521633223186222,0.5485923362008159,0.5647298022560799,0.4320775148204977,0.3402745252697783,0.3413913476840563,0.3369936483832107
learned,nonlinear_bimodal,32,200,10,0.975,0.89,0.0915,0.362051282051282,0.76484375,0.09294296088228964,0.43080482382947904,0.5845252578842605,0.5751917015218887,0.5570598802907111,0.42766029424202634,0.36096239565482513,0.36268193890311445,0.3379797046800722
learned,nonlinear_bimodal,64,200,10,0.97,0.9,0.07325,0.26597938144329897,0.81640625,0.10945520398351719,0.4261257793675279,0.5609691149760268,0.5561893551925559,0.5632181032420415,0.4275084518360879,0.35067032374858537,0.3548064543217703,0.3365611960667965
learned,nonlinear_bimodal,128,200,10,0.96,0.875,0.050499999999999996,0.17552083333333335,0.8600390625,0.11851121071461586,0.42074248099818834,0.558511626409581,0.5498650618737798,0.5552064355975814,0.4210042966845514,0.34023000480043675,0.3468531626463415,0.3300955523761232
learned,nonlinear_bimodal,256,200,10,0.91,0.82,0.0375,0.1217032967032967,0.846875,0.1267890394332599,0.4228662794103459,0.5498906458077619,0.5352305180501865,0.5580127182708478,0.4239190318888785,0.3365614056458795,0.3466079344743309,0.33075794859476093
learned,nonlinear_bimodal,512,200,10,0.84,0.7,0.032249999999999994,0.07767857142857142,0.802626953125,0.13755290176124596,0.42267762456821467,0.5392702740211988,0.5099787953965446,0.552934000521576,0.42416401614352783,0.33657686990467,0.3566085049041051,0.33240536935459986
learned,outcome_dependent_dropout,32,200,10,0.8,0.65,0.11975,0.3090625,0.61703125,0.1272119894266996,0.46372804139338125,0.6052904863259152,0.5877357021106959,0.6005297881230129,0.46147020955656326,0.4024408132258974,0.41815520768771586,0.3603017791754436
learned,outcome_dependent_dropout,64,200,10,0.615,0.48,0.09674999999999999,0.21056910569105694,0.52390625,0.13932443862243854,0.442605493325903,0.5773774494681821,0.5475763297064516,0.5893996265077424,0.44687610865499766,0.38671808707701744,0.41571122869062677,0.3502519378263766
learned,outcome_dependent_dropout,128,200,10,0.49,0.395,0.0815,0.14030612244897958,0.4459765625,0.13763857858687556,0.4552798999894169,0.5849266112521856,0.5526482591429083,0.6091931249073393,0.4525812258582604,0.37776479433031546,0.4147837859434214,0.34963769536350137
learned,outcome_dependent_dropout,256,200,10,0.335,0.27,0.08074999999999999,0.09701492537313433,0.315234375,0.13714859495767023,0.45691607123469075,0.5766155552588835,0.5436736780234426,0.609678291183381,0.45683109642330455,0.37943370843870844,0.42369083745137615,0.3538722299875947
learned,outcome_dependent_dropout,512,200,10,0.24,0.195,0.073,0.05625,0.232607421875,0.1264812100454297,0.45648088659412905,0.5715955271332165,0.5265222366058336,0.6082976155891943,0.4557933528641726,0.3766911768710429,0.4251372112889319,0.3530884399504426
learned,pure_label_shift,32,200,10,0.995,0.965,0.08049999999999999,0.3763819095477387,0.76671875,0.07755356917665883,0.4156637543556627,0.5690455093889941,0.5675187921703694,0.5573785320684613,0.4122172560727263,0.3230591247767283,0.32388503821860093,0.3046235264141912
learned,pure_label_shift,64,200,10,1.0,0.945,0.0715,0.27175,0.838984375,0.09587775450096438,0.4255108499241805,0.5767801664664403,0.5767801664664403,0.5853155283077073,0.4243235617479778,0.33200829028339873,0.33200829028339873,0.31566770933133564
learned,pure_label_shift,128,200,10,1.0,0.94,0.049499999999999995,0.19,0.8909375,0.1021983209427505,0.4147898789914412,0.5825904273206721,0.5825904273206721,0.5836854702942472,0.40970641416327686,0.31629615411598555,0.31629615411598555,0.30750785446364987
learned,pure_label_shift,256,200,10,1.0,0.96,0.033249999999999995,0.13674999999999998,0.920859375,0.11135661021064475,0.4088748778849272,0.5567356380382916,0.5567356380382916,0.5701936142674271,0.4100238353506493,0.313254454501889,0.313254454501889,0.3086516728725474
learned,pure_label_shift,512,200,10,1.0,0.965,0.020499999999999997,0.092,0.948173828125,0.11892939807962817,0.41225007582355166,0.5540655792504809,0.5540655792504809,0.5698635525901958,0.4143881778614258,0.3119575493195491,0.3119575493195491,0.30944734608343016
learned,support_translation,32,200,10,0.295,0.08,0.1555,0.15677966101694915,0.26484375,0.17046350133774507,0.4444290541506313,0.7351387164358254,0.5098731418234532,0.6107046939890497,0.43016770156784095,0.4429298009194177,0.4275302620915828,0.33846101818311725
learned,support_translation,64,200,10,0.04,0.0,0.163,0.04375,0.038828125,0.21677728252351097,0.424914321422899,0.6859348600783525,0.4254872615156664,0.5584863627587964,0.4213907080862384,0.43927444734845006,0.42059784364097097,0.32763180028968447
learned,support_translation,128,200,10,0.0,0.0,0.1545,,0.0,,0.4371661551256696,0.6901145656229585,0.4371661551256696,0.5852989505991049,0.4308709913127909,0.4383364563847523,0.4308709913127909,0.3340541172804255
learned,support_translation,256,200,10,0.0,0.0,0.1505,,0.0,,0.42881941208940866,0.6728805259998112,0.42881941208940866,0.5718917973364792,0.42561117209134,0.42960376792012545,0.42561117209134,0.332894330487492
learned,support_translation,512,200,10,0.0,0.0,0.15525,,0.0,,0.43074131760957807,0.6788771264335126,0.43074131760957807,0.5709723932907272,0.4281860625072072,0.43563355913752155,0.4281860625072072,0.33385807531663775
learned,tail_contamination,32,200,10,0.98,0.915,0.09974999999999999,0.3594387755102041,0.7634375,0.08975739969232605,0.41491111858248897,0.5498940972640041,0.5482828176839196,0.5185610760589857,0.41682865112991946,0.34774837349336524,0.3474061566920213,0.32569109834106963
learned,tail_contamination,64,200,10,0.99,0.91,0.06625,0.26111111111111107,0.83640625,0.10651456224436295,0.42777413371674966,0.563922439077735,0.5615320439975352,0.5490400855297222,0.4381427117920906,0.349573530799238,0.3508317143572788,0.3360611930837905
learned,tail_contamination,128,200,10,0.945,0.845,0.05075,0.1796296296296296,0.8455078125,0.11785824347619224,0.42807630555338405,0.5593593154342078,0.5485546355486047,0.5603081917327439,0.42844580577441216,0.34521058051735937,0.35187217830940787,0.3361377616646408
learned,tail_contamination,256,200,10,0.915,0.82,0.035,0.11366120218579236,0.85349609375,0.12733171735619098,0.42545871987655715,0.5533043084706233,0.5439091240876699,0.5615788867864085,0.42498545245755337,0.33963224405446657,0.3451912599507855,0.3347107499075311
learned,tail_contamination,512,200,10,0.865,0.745,0.026999999999999996,0.07427745664739885,0.828427734375,0.13460619649432495,0.42467588273527374,0.5451877638647828,0.5253565130417921,0.5588600081939061,0.42380132702828227,0.3347807902832841,0.3481058432295261,0.33163663422633877
learned,unidentifiable_concept_reversal,32,200,10,1.0,0.275,0.46175,0.37575,0.769375,0.9085947886648189,1.9616691688349432,2.1339402316018936,2.1339402316018936,2.0839888161336533,1.9734992227964023,2.693666353556209,2.693666353556209,1.568880156084561
learned,unidentifiable_concept_reversal,64,200,10,1.0,0.24,0.4545,0.26675,0.84890625,0.9004957476195004,1.9654492328419366,2.1349964544792908,2.1349964544792908,2.086534036973811,1.9900041904131935,2.711144426276149,2.711144426276149,1.568884410984169
learned,unidentifiable_concept_reversal,128,200,10,0.995,0.155,0.45375,0.19321608040201002,0.8837890625,0.8903107409493257,1.9557795771560662,2.1046837929210915,2.104659210315935,2.0811823742112754,1.9757499267398237,2.6524563537957726,2.6523205086196966,1.5609675380767911
learned,unidentifiable_concept_reversal,256,200,10,1.0,0.14,0.44625,0.13875,0.9195703125,0.8838835040141652,1.9716926536596886,2.0943259269889776,2.0943259269889776,2.1065397307880205,1.9672335855244794,2.602954114990752,2.602954114990752,1.5588557229088829
learned,unidentifiable_concept_reversal,512,200,10,1.0,0.085,0.4495,0.09675,0.944033203125,0.876452958160445,1.9583066488201586,2.0817089664708455,2.0817089664708455,2.09020403828194,1.9627544379171287,2.600037543126261,2.600037543126261,1.5528643388344694
moments,conditional_scale,32,200,10,0.375,0.34,0.16175,0.6179999999999999,0.2228125,0.07815198919847102,0.5452238740113918,0.6029701871799078,0.5880622877100853,0.6665567799593708,0.5598418171138215,0.5170975026464779,0.5330106567311897,0.4356345430349021
moments,conditional_scale,64,200,10,0.24,0.21,0.145,0.453125,0.180859375,0.0732038209552597,0.5540008732521668,0.6070628965722239,0.5937920402682739,0.6881227577216245,0.5597595904633594,0.506423499624707,0.532699980004215,0.4320912285849875
moments,conditional_scale,128,200,10,0.225,0.21,0.126,0.37666666666666665,0.181640625,0.08131036698170703,0.5501741468649667,0.6042665879522223,0.5940320122612315,0.6824766409820667,0.5554140712237359,0.4937865964018422,0.525908174392868,0.428507166830269
moments,conditional_scale,256,200,10,0.165,0.16,0.1195,0.29848484848484846,0.14345703125,0.055229123173075025,0.5431602339714381,0.5908925282349324,0.5791848620657962,0.671584255430265,0.5496255047877123,0.4853644776111906,0.5217122537894658,0.4265836694413444
moments,conditional_scale,512,200,10,0.145,0.14,0.11699999999999999,0.2586206896551724,0.128974609375,0.0524668196596014,0.5444851989086702,0.5899855603862946,0.5767922739069751,0.6711566059686228,0.5537762999339103,0.4856117631243944,0.5268112381835472,0.4277382754850404
moments,conditional_translation,32,200,10,0.23,0.21,0.145,0.6206521739130434,0.13421875,0.04851864699086922,0.480686602248115,0.5560945049587336,0.5236342353377119,0.6270560272813022,0.4753694286566521,0.4196825404725177,0.4479215999460433,0.363005346959511
moments,conditional_translation,64,200,10,0.195,0.175,0.131,0.4435897435897436,0.147734375,0.05081666867656244,0.4657821451721477,0.5296949127291458,0.5025763881420242,0.6171035565908063,0.46789768344407984,0.4006043132158593,0.43791377221053734,0.35794334314874243
moments,conditional_translation,128,200,10,0.15,0.145,0.12725,0.3066666666666667,0.12984375,0.04991582248004862,0.4743397557039913,0.5421823526537307,0.5133300356002177,0.6340384954937914,0.47245815876803754,0.399330536128907,0.44418626033713965,0.3613698744816304
moments,conditional_translation,256,200,10,0.13,0.125,0.11225,0.26346153846153847,0.115625,0.048204238378144186,0.4829248529279473,0.56715079175981,0.5336679040576275,0.6447985385827542,0.47728321885456837,0.4004588913158832,0.4504156279817247,0.3631970011455221
moments,conditional_translation,512,200,10,0.12,0.115,0.11349999999999999,0.18125,0.11107421875,0.054323062117708265,0.4762596725222793,0.5503767610849777,0.5178099549120669,0.6337350989806494,0.4739285281404965,0.3939360815691439,0.4485836050526954,0.3609361633903563
moments,covariance_shear,32,200,10,0.52,0.495,0.1335,0.6798076923076923,0.263125,0.06325328883941442,0.43984665458684,0.5085031960276627,0.48811842232521574,0.5698377236990414,0.441051478150455,0.39267179848100225,0.4104883750581279,0.3449787221081476
moments,covariance_shear,64,200,10,0.415,0.35,0.1175,0.5512048192771084,0.264140625,0.0566188673158681,0.41604901596882216,0.46750076153354486,0.4487844321342409,0.5334913792293862,0.43050247209446807,0.3714381682738074,0.39703114161768055,0.3329750358513749
moments,covariance_shear,128,200,10,0.265,0.24,0.092,0.42547169811320756,0.200078125,0.06065201976322458,0.4334347455645118,0.49915392170710127,0.4708588928433417,0.5727567438639588,0.43074863566592136,0.3614923870708919,0.39557658538059104,0.3379029594404318
moments,covariance_shear,256,200,10,0.245,0.24,0.07975,0.3591836734693878,0.19751953125,0.06025734600182668,0.4362356072477988,0.5025458216413825,0.4764160128294993,0.5752829066477309,0.43354782348873705,0.35957274720234067,0.3967921282711176,0.33974697537906623
moments,covariance_shear,512,200,10,0.185,0.185,0.077,0.3,0.157705078125,0.05094631168746507,0.4321265619652075,0.4962377499885629,0.4686943754177061,0.5647298022560799,0.4320775148204977,0.35593663850130564,0.3991477892788545,0.3369936483832107
moments,nonlinear_bimodal,32,200,10,0.165,0.145,0.17525,0.6121212121212121,0.09828125,0.04383331379612844,0.43080482382947904,0.4857104227694615,0.44341962223315773,0.5570598802907111,0.42766029424202634,0.4088610682720737,0.4024320224338019,0.3379797046800722
moments,nonlinear_bimodal,64,200,10,0.125,0.115,0.175,0.41200000000000003,0.0971875,0.05389426364916489,0.4261257793675279,0.4831311448996788,0.44611811899659803,0.5632181032420415,0.4275084518360879,0.4051708693629624,0.40711393788021083,0.3365611960667965
moments,nonlinear_bimodal,128,200,10,0.085,0.075,0.166,0.34411764705882353,0.0705078125,0.04003228778638994,0.42074248099818834,0.488950011320653,0.4416995596805994,0.5552064355975814,0.4210042966845514,0.4009614379100646,0.40291154984094646,0.3300955523761232
moments,nonlinear_bimodal,256,200,10,0.09,0.085,0.16225,0.25833333333333336,0.0798046875,0.036905297108726844,0.4228662794103459,0.5021764827780043,0.4552463057298738,0.5580127182708478,0.4239190318888785,0.40211856977058924,0.40285296802711135,0.33075794859476093
